,enrollment_id,username,course_id,no_of_objects123,bno_access123,bno_pageclose123,bno_problem123,bno_video123,bno_discussion123,bno_navigate123,bno_wiki123,bno_total123,bno_avg123,no_of_active_days123,time_consumption123,browser_access123,browser_pageclose123,browser_problem123,browser_video123,server_access123,server_discussion123,server_problem123,server_navigate123,server_wiki123,bno_browser123,bno_server123,label
858,9202,TnBvipzpsoJKVSP9HO76PUA5bg5zcHA5,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
859,9214,cw1zp7V2E9LtJgGgHmRoYt6oelCovAzM,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,24,40,22,118,6,36,21,2,245,35.0,5,0.0,8,22,112,6,32,36,6,21,2,148,97,1
860,9217,ZWsQt8qxIk0ozpqBcSOvnGxYevyvwXWW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,4,0,0,0,0,1,0,5,0.7142857142857143,1,0.0,0,0,0,0,4,0,0,1,0,0,5,1
861,9218,llxTRiluZGftr8xJaXSwJljp3xP1zOiw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,3,2,0,2,0,1,0,8,1.1428571428571428,1,0.0,0,2,0,2,3,0,0,1,0,4,4,1
862,9221,DHqQemLc6gAFLZmIcghnnHYSJ9DiwwJJ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,19,10,3,30,2,1,8,1,55,7.857142857142857,3,0.0,0,3,27,2,10,1,3,8,1,32,23,1
863,9223,DHqQemLc6gAFLZmIcghnnHYSJ9DiwwJJ,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,4,2,0,0,0,0,2,0,4,0.5714285714285714,1,0.0,0,0,0,0,2,0,0,2,0,0,4,1
864,9225,bBiJ7ASlGThY8sK9BrJtoHZicOYFZngs,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,17,0,4,0,0,4,0,25,3.5714285714285716,4,0.0,0,0,3,0,17,0,1,4,0,3,22,1
865,9249,0px3bu53b0JtWfgR2HZboUVCWvKPFWbh,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,32,0,27,0,2,9,1,71,10.142857142857142,4,0.0,16,0,21,0,16,2,6,9,1,37,34,1
866,9252,9YWFnwknNOzyIUIKR7l51R7vKAyWFRtw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,9,6,0,6,1,2,0,24,3.4285714285714284,1,0.0,1,6,0,6,8,1,0,2,0,13,11,1
867,9256,tfcOvcMIVTpughZ66Us0P1WhX9cxijTo,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,31,53,31,16,15,8,20,1,144,20.571428571428573,6,0.0,15,31,15,15,38,8,1,20,1,76,68,1
868,9261,QC8X6HHWWr8l8BhOv6dcxn8F38OGn4O4,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,19,28,12,48,11,8,15,0,122,17.428571428571427,3,0.0,11,12,43,11,17,8,5,15,0,77,45,1
869,9263,cgHFcM0rIMOzMpGf6lXZssDwXCb8l7YM,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,27,39,22,12,11,187,34,3,308,44.0,12,0.0,4,22,10,11,35,187,2,34,3,47,261,0
870,9266,9Gijx5H37DPofktlpBMoMZTbguUDFGMv,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,31,49,26,14,8,16,18,1,132,18.857142857142858,10,0.0,9,26,13,8,40,16,1,18,1,56,76,0
871,9280,S33pdehUgQXmm7BALY2AI5GkXomITIjp,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,10,6,0,2,5,13,8,44,6.285714285714286,1,0.0,0,6,0,2,10,5,0,13,8,8,36,1
872,9284,nmePotX0raTb5EFn0d2G6sYKXgcl2u96,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,30,33,15,24,7,26,16,1,122,17.428571428571427,4,0.0,12,15,21,7,21,26,3,16,1,55,67,1
873,9300,V2BC6P9m08ZwtWifNk1sABHW864l2OQe,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,30,29,13,23,8,0,5,1,79,11.285714285714286,3,0.0,11,13,22,8,18,0,1,5,1,54,25,0
874,9319,7KQcIrOp3KoypOTvziMED7rHtDH1CXtE,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,14,20,2,34,5,0,4,0,65,9.285714285714286,2,0.0,11,2,29,5,9,0,5,4,0,47,18,1
875,9326,cw1zp7V2E9LtJgGgHmRoYt6oelCovAzM,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,42,59,35,66,12,13,40,2,227,32.42857142857143,6,0.0,9,35,52,12,50,13,14,40,2,108,119,0
876,9331,U5AVDljh153RMBqEeJz3uJoBcMeMiYU5,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,17,24,15,6,8,0,6,0,59,8.428571428571429,5,0.0,2,15,6,8,22,0,0,6,0,31,28,0
877,9337,6W9L2N1NV5yWuM4zWKiNN7jncCdBZXs0,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,18,1,19,1,0,3,0,42,6.0,2,0.0,3,1,16,1,15,0,3,3,0,21,21,1
878,9348,yh14zaFitCUTgvBPqRXiaZ6cUijtktL4,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,8,4,0,4,0,3,0,19,2.7142857142857144,2,0.0,0,4,0,4,8,0,0,3,0,8,11,1
879,9359,aR6DmUHNNFHdBeCRliKxXxLUoIhOd6AH,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,29,64,22,22,7,45,23,1,184,26.285714285714285,10,0.0,11,22,20,7,53,45,2,23,1,60,124,1
880,9361,8Eqf4bSicFmRziRU1kFgF89C5yGB8WDX,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,66,97,15,120,6,7,76,7,328,46.857142857142854,13,0.0,8,15,112,6,89,7,8,76,7,141,187,0
881,9368,gGSMkNgPdXpBQgdZzyjzifomyCxFSNyt,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,50,99,43,89,23,9,22,1,286,40.857142857142854,7,0.0,13,43,80,23,86,9,9,22,1,159,127,1
882,9373,y94TMklf7UHNxvOoBChAR2OERrGRdiJq,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,21,20,6,18,4,0,8,0,56,8.0,2,0.0,9,6,12,4,11,0,6,8,0,31,25,0
883,9385,8fvsCrC8dcOje6DxrGntnTxmufYXJCrq,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,6,4,3,0,1,0,4,0,12,1.7142857142857142,2,0.0,0,3,0,1,4,0,0,4,0,4,8,1
884,9388,67TNJl3Pfj4UvDY0EpzZyKupN8wfhq1l,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18,26,15,14,5,1,22,7,90,12.857142857142858,3,0.0,5,15,13,5,21,1,1,22,7,38,52,1
885,9407,iY3PnTi5AY3h01aMZ0ccsJOuRXfKtImU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,30,57,25,24,10,4,9,0,129,18.428571428571427,4,0.0,22,25,24,10,35,4,0,9,0,81,48,0
886,9412,ZoicU1K1NYxoyDJQjMEMlarFqaZkNBQL,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,24,40,4,29,2,0,23,0,98,14.0,7,0.0,5,4,28,2,35,0,1,23,0,39,59,0
887,9413,7LCuPqBIUzStV6rbjpGGsRhhNGaAe94J,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
888,9421,mVo6pZlclrtmbfR2GbQ4wq8gZuK7O36S,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,29,48,26,27,11,8,5,1,126,18.0,6,0.0,13,26,21,11,35,8,6,5,1,71,55,0
889,9443,mt466qDcj0vZCLdMYFtb42Vnaf84dHao,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,32,82,49,24,14,3,50,2,224,32.0,12,0.0,12,49,18,14,70,3,6,50,2,93,131,1
890,9451,3tkFTpynSNaQLF6kINch4bQXEK1IrheG,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,29,54,28,25,9,2,16,0,134,19.142857142857142,9,0.0,13,28,20,9,41,2,5,16,0,70,64,0
891,9461,L22HEShRU3FqNfdzTYdzEWxS4vfndGJu,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18,31,1,31,0,19,23,2,107,15.285714285714286,9,0.0,13,1,28,0,18,19,3,23,2,42,65,0
892,9496,lzjn3SIRVbYq5ZVBPCRXRd4xV1z1jylE,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,30,69,40,47,16,32,26,0,230,32.857142857142854,8,0.0,15,40,38,16,54,32,9,26,0,109,121,0
893,9498,tNcQJSYfIwP0RRLCMvpsyr5j06z8N8iO,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,87,173,23,191,14,68,38,12,519,74.14285714285714,9,0.0,63,23,144,14,110,68,47,38,12,244,275,0
894,9513,onGGlsMh4Ah4OxYC5tqGXHHp3fKlLcL2,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,22,21,15,0,9,0,5,0,50,7.142857142857143,4,0.0,0,15,0,9,21,0,0,5,0,24,26,1
895,9515,FK87Mh9LEgwj1VU4pstPcNLLVrRCTWuM,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,31,69,38,30,18,28,15,3,201,28.714285714285715,4,0.0,22,38,30,18,47,28,0,15,3,108,93,0
896,9524,qLAmicSwiz2res8NbViiztvss1lFMGpj,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,30,6,15,2,1,13,1,68,9.714285714285714,6,0.0,8,6,13,2,22,1,2,13,1,29,39,1
897,9527,zdZzILDgH724BR2ZZqHskjwJPcqfxq36,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
898,9531,KwyWbYzWCyNQryHYqWYU5PuARebCENlh,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,23,27,15,3,9,0,11,0,65,9.285714285714286,5,0.0,5,15,3,9,22,0,0,11,0,32,33,0
899,9554,qLhvnFj4NLk8zjpoDXsgy2yaKup2la0b,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,8,9,3,0,2,0,1,0,15,2.142857142857143,1,0.0,0,3,0,2,9,0,0,1,0,5,10,1
900,9561,CS0wlcwiXBGjNBCCxbQaVvPkChe2nnOH,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,1,0,1,0,5,0.7142857142857143,1,0.0,0,1,0,1,2,0,0,1,0,2,3,1
901,9562,ELMHLkq0bytqwO03zO0z2h1fRq8v5uwM,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,6,7,0,0,0,0,2,0,9,1.2857142857142858,1,0.0,0,0,0,0,7,0,0,2,0,0,9,0
902,9570,kRNs7iQ9Dcre5KLj8rtojE3fVWuqCtop,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,24,31,3,26,0,2,14,2,78,11.142857142857142,2,0.0,11,3,25,0,20,2,1,14,2,39,39,0
903,9576,8L1ZpuGtJGJkgFF34DS0HYPQNaVRqmzv,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,7,1,1,0,1,1,5,1,10,1.4285714285714286,1,0.0,0,1,0,1,1,1,0,5,1,2,8,1
904,9583,InTDVHpDSVoZu5vOSvueBLdJOgZb9Qu8,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,12,18,9,14,4,4,6,0,55,7.857142857142857,2,0.0,4,9,12,4,14,4,2,6,0,29,26,0
905,9589,oJ9j9ejTgKixczg3tSE8Sg8DPI7YQpJq,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,16,21,15,0,7,1,8,1,53,7.571428571428571,3,0.0,1,15,0,7,20,1,0,8,1,23,30,0
906,9596,8fvsCrC8dcOje6DxrGntnTxmufYXJCrq,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,2,0,0,0,0,0,3,0,3,0.42857142857142855,2,0.0,0,0,0,0,0,0,0,3,0,0,3,1
907,9597,op6fYsDSJ7UTrHBvFtSBIo32ykj3vZlc,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,23,50,8,29,2,35,28,1,153,21.857142857142858,9,0.0,17,8,25,2,33,35,4,28,1,52,101,0
908,9601,op6fYsDSJ7UTrHBvFtSBIo32ykj3vZlc,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,4,2,2,0,0,0,4,0,8,1.1428571428571428,2,0.0,0,2,0,0,2,0,0,4,0,2,6,1
909,9602,op6fYsDSJ7UTrHBvFtSBIo32ykj3vZlc,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,4,2,1,0,0,0,11,0,14,2.0,6,0.0,1,1,0,0,1,0,0,11,0,2,12,1
910,9626,foCA7ZrrJkil1q7yKxvukoHCZEz5fz8N,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,27,68,2,98,3,0,15,0,186,26.571428571428573,5,0.0,18,2,93,3,50,0,5,15,0,116,70,0
911,9629,RMdVVE71rvbt2Qm5k09H4IClAre95rfd,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,2,1,0,1,1,5,1,11,1.5714285714285714,1,0.0,0,1,0,1,2,1,0,5,1,2,9,1
912,9631,ZkR2H9b56Jhek553JSEuRtj1fnuwaa03,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
913,9646,op6fYsDSJ7UTrHBvFtSBIo32ykj3vZlc,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
914,9647,bPCZpicN2hhnN8uELNOuVf328EONwoA2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,46,17,4,3,2,21,2,95,13.571428571428571,5,0.0,23,17,4,3,23,2,0,21,2,47,48,1
915,9649,EH4LxHwYpFQLq5kesgWPY21JUpYpymba,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
916,9654,EH4LxHwYpFQLq5kesgWPY21JUpYpymba,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
917,9662,tRu7kc3B7i0xOP4FswhcDsdZx5KznD0T,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,50,12,9,7,0,7,0,85,12.142857142857142,5,0.0,7,12,9,7,43,0,0,7,0,35,50,0
918,9673,Bi4hHmeTLwTbUCScu9tC6ZZN7frLUhVP,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,51,55,33,94,18,8,23,1,232,33.142857142857146,4,0.0,12,33,91,18,43,8,3,23,1,154,78,0
919,9684,LdhLlSD36AR268yKf0v6JE8vG5XYPHSF,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,65,128,27,125,26,11,19,2,338,48.285714285714285,6,0.0,46,27,115,26,82,11,10,19,2,214,124,0
920,9707,5GS5OD1cmKWecEPymf3UVauvWYXb9WHE,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,8,12,3,0,1,0,5,0,21,3.0,2,0.0,3,3,0,1,9,0,0,5,0,7,14,0
921,9713,KFNYz6Dhe7c7sjFmDdHR2V6Cj3vv7anD,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,27,20,10,28,5,0,14,1,78,11.142857142857142,2,0.0,8,10,24,5,12,0,4,14,1,47,31,1
922,9718,0dBn4alo7QBTd62VD5XO0yNMbQ5QN2OQ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,38,56,16,64,6,0,5,0,147,21.0,3,0.0,2,16,61,6,54,0,3,5,0,85,62,0
923,9719,STRzNG5Wp366HphlQVfWFRMC5QrerXCb,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,24,57,19,10,11,0,5,0,102,14.571428571428571,4,0.0,3,19,10,11,54,0,0,5,0,43,59,0
924,9735,gL9bGH4cIhlV7ZeZxNKPKl7YRjV9LvBk,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,8,7,2,94,1,0,5,0,109,15.571428571428571,2,0.0,1,2,92,1,6,0,2,5,0,96,13,1
925,9745,ITkxDxE80MnM3R1P6Tny4qeXU1QIqBHa,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,25,38,22,38,11,78,22,2,211,30.142857142857142,6,0.0,8,22,34,11,30,78,4,22,2,75,136,1
926,9754,UhHoLs8knx0jlEPi8SMFvlBmI0lPgR6y,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,20,51,1,12,2,15,23,2,106,15.142857142857142,9,0.0,14,1,11,2,37,15,1,23,2,28,78,1
927,9770,Z719Tc3zuVfTrBRe6VKkZp0coC11gNCc,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,22,13,0,10,0,1,0,46,6.571428571428571,6,0.0,0,13,0,10,22,0,0,1,0,23,23,1
928,9785,gm1mCfFqKN0eTkg2YXDowzQf6xnuANVZ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,36,1,12,1,2,9,0,61,8.714285714285714,2,0.0,17,1,12,1,19,2,0,9,0,31,30,1
929,9786,LcO86mxxL8cZOPJBDybTSOoI4LZ5qE2M,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18,35,24,0,16,0,5,0,80,11.428571428571429,5,0.0,0,24,0,16,35,0,0,5,0,40,40,0
930,9787,EYniy2nQGNpFME0mRi8PdZNA2QjnXIxY,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,61,119,1,159,7,10,22,3,321,45.857142857142854,5,0.0,31,1,149,7,88,10,10,22,3,188,133,0
931,9792,M7EQ6UxOsXQjbu4WIJCWam7cgbYToC2D,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
932,9799,oIeIfwhQt9r1G6uZ62W7p7DLvDQ1KzcN,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,0,0,0,0,0,4,1,5,0.7142857142857143,1,0.0,0,0,0,0,0,0,0,4,1,0,5,0
933,9806,q0a8XSQyj8ok2HbWv28MubA9x20SFg4i,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,20,26,4,12,5,0,21,0,68,9.714285714285714,5,0.0,2,4,10,5,24,0,2,21,0,21,47,0
934,9820,aHRdc7lsBBp8F9aMkgntONfsLpIf0i6y,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,28,33,16,37,8,0,9,0,103,14.714285714285714,3,0.0,12,16,35,8,21,0,2,9,0,71,32,0
935,9833,31jhVyZsYwM3i4SgxR1MFYrhxZjgzlJ8,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,27,30,17,38,10,2,7,0,104,14.857142857142858,4,0.0,7,17,31,10,23,2,7,7,0,65,39,0
936,9834,SVcpJb6gXZcQDuOEWDQYFqv2P86R1Xaj,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,16,7,6,0,4,4,11,1,33,4.714285714285714,2,0.0,0,6,0,4,7,4,0,11,1,10,23,1
937,9835,a9OOTcAZgZGDa68djsRaJXsHoRuNVOvz,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,30,130,72,33,15,83,43,3,379,54.142857142857146,11,0.0,16,72,27,15,114,83,6,43,3,130,249,1
938,9836,nknXXbQsC6Q6nMDyRKc0MDJZg6KtAXBE,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,28,73,32,18,9,9,12,0,153,21.857142857142858,9,0.0,27,32,16,9,46,9,2,12,0,84,69,0
939,9842,MVF65xcT9c1o85EvDPizEzpYwxjeii1v,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,26,64,8,35,1,7,23,1,139,19.857142857142858,6,0.0,9,8,30,1,55,7,5,23,1,48,91,1
940,9857,qDhyxHmDfIFLWQlPUBxWy3YNuv335dWU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,44,18,8,8,15,11,0,104,14.857142857142858,7,0.0,8,18,8,8,36,15,0,11,0,42,62,0
941,9866,0KmXUOal7sGDR9cJbaeaj8aaBpdVW5sk,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,6,2,0,1,0,6,0,15,2.142857142857143,2,0.0,0,2,0,1,6,0,0,6,0,3,12,1
942,9867,Cv6IwnmHzYzI7Znom4eT6Rs7brgvVn5U,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,10,2,0,1,0,3,0,16,2.2857142857142856,2,0.0,0,2,0,1,10,0,0,3,0,3,13,1
943,9874,mZIaM3Lmux7GERtSm258BKPOSUYFlwyy,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,31,64,21,32,7,12,21,1,158,22.571428571428573,8,0.0,19,21,30,7,45,12,2,21,1,77,81,0
944,9878,iw5QtMAk2wyMi9Kh4hTv1WAFOj2rnxVj,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,19,22,4,17,2,0,7,2,54,7.714285714285714,4,0.0,3,4,16,2,19,0,1,7,2,25,29,0
945,9894,MarhO8rhsTXcbFpvat4mcEiSQvbAftxM,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,2,0,0,0,0,0,2,0,2,0.2857142857142857,2,0.0,0,0,0,0,0,0,0,2,0,0,2,1
946,9896,47Lhswr4ZfAxhCMxQ5kAgIIaZKdQ7ZYE,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,23,60,21,34,6,99,24,1,245,35.0,6,0.0,15,21,28,6,45,99,6,24,1,70,175,0
947,9903,wHRp5VFhSRE1ez0DDg63jhbDbNE6ujgu,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,2,0,2,0.2857142857142857,2,0.0,0,0,0,0,0,0,0,2,0,0,2,1
948,9910,FUkw8gvbqykqbH4tdSuG6VwP03f4pQvB,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,31,48,26,15,12,1,16,0,118,16.857142857142858,9,0.0,13,26,15,12,35,1,0,16,0,66,52,0
949,9911,Jd5OP6GIsguRdsq9k3eSYNENmzhPbdGe,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,9,18,8,0,2,0,10,0,38,5.428571428571429,6,0.0,2,8,0,2,16,0,0,10,0,12,26,1
950,9916,CJe4pjtrcC0FOMy3krEkccqFJZO0Cqq4,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,34,54,15,68,3,69,40,21,270,38.57142857142857,5,0.0,14,15,59,3,40,69,9,40,21,91,179,1
951,9919,YwojqO58bCgaotjJoOTtpKH2oiEFOZyB,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,19,18,10,21,7,0,6,0,62,8.857142857142858,2,0.0,6,10,18,7,12,0,3,6,0,41,21,1
952,9921,Mv7oSGs75OaCjYLhHCNmqqrqaAjjO5gs,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,57,148,17,149,14,13,38,10,389,55.57142857142857,10,0.0,35,17,134,14,113,13,15,38,10,200,189,1
953,9926,TgheOgj9khTgshxaHKtqDHWb3smGHeUA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,22,21,2,18,0,1,9,1,52,7.428571428571429,2,0.0,6,2,16,0,15,1,2,9,1,24,28,1
954,9937,lZ58Ty5L7QhiK80QjmlI7dd3eLrrNLr0,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,7,3,2,0,2,0,3,0,10,1.4285714285714286,1,0.0,0,2,0,2,3,0,0,3,0,4,6,1
955,9944,IUn6MADAjAYkGlJisA1WiDvCeNlJd5Xd,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,85,96,34,137,20,0,8,0,295,42.142857142857146,13,0.0,47,34,91,20,49,0,46,8,0,192,103,1
956,9945,5NIu7B9o5GAsLAdx3xyl9xnxkK6Z7Hn1,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
957,9965,XL8OObjZsaGHAKex6gNHyGuTbyi42iwz,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,24,66,0,23,1,39,17,6,152,21.714285714285715,4,0.0,26,0,21,1,40,39,2,17,6,48,104,1
958,9973,pqAmXCZ0vs0c5YNrZSPIZNZIkmuJCMBN,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,71,58,39,181,19,43,18,5,363,51.857142857142854,7,0.0,12,39,167,19,46,43,14,18,5,237,126,0
959,9986,hM3OejyZim6cDpiFQsjtqNuKMzh1dYaY,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,11,0,24,0,0,4,0,39,5.571428571428571,2,0.0,2,0,20,0,9,0,4,4,0,22,17,1
960,9989,GVRJN4wkoooaXJUVmwnX983A87KsrZPK,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,51,31,17,110,6,10,14,0,188,26.857142857142858,8,0.0,7,17,96,6,24,10,14,14,0,126,62,0
961,9993,oThgY0TV97t9DlLv4WWVQ93RXTQBQvf5,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
962,10001,vsk33lNJbFXN2L68Y5R9TSkfONwNMOQ8,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,27,53,18,30,6,92,22,6,227,32.42857142857143,6,0.0,21,18,26,6,32,92,4,22,6,71,156,0
963,10002,HjIrUt1Ax8b3fBkdKQupL2gDMbKYgLrZ,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,5,5,3,0,2,0,2,0,12,1.7142857142857142,2,0.0,0,3,0,2,5,0,0,2,0,5,7,1
964,10011,gGIYUaDzHtuVAdLHD7FaG5z9ih7s8ZFV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,1,1,0,1,0,3,1,7,1.0,1,0.0,0,1,0,1,1,0,0,3,1,2,5,1
965,10012,vqSgORDp5PsEpveQVJoPh4dnJvR6AQkK,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,68,105,64,106,26,52,30,1,384,54.857142857142854,11,0.0,20,64,99,26,85,52,7,30,1,209,175,0
966,10013,NYNmhRIaW3AmhvVQt7ReXvH6yAc7z73U,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,7,24,12,0,0,131,35,5,207,29.571428571428573,7,0.0,0,12,0,0,24,131,0,35,5,12,195,1
967,10021,oX8Y4icCGan10HVW1mtOWEP3pxrvK1WZ,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,39,53,33,47,8,156,15,5,317,45.285714285714285,5,0.0,8,33,46,8,45,156,1,15,5,95,222,0
968,10029,sdNkCaSqYSgtx1tSTEHqB38WFlBnpR89,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,17,11,5,6,0,5,0,44,6.285714285714286,1,0.0,4,11,4,6,13,0,1,5,0,25,19,1
