,enrollment_id,username,course_id,no_of_objects12,bno_access12,bno_pageclose12,bno_problem12,bno_video12,bno_discussion12,bno_navigate12,bno_wiki12,bno_total12,bno_avg12,no_of_active_days12,time_consumption12,browser_access12,browser_pageclose12,browser_problem12,browser_video12,server_access12,server_discussion12,server_problem12,server_navigate12,server_wiki12,bno_browser12,bno_server12,label
3209,47798,ZobeGMKyIBgjnUNms43CrtMrVHf6iI1r,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,7,4,0,2,0,5,0,18,2.5714285714285716,2,0.0,0,4,0,2,7,0,0,5,0,6,12,1
3210,47799,Iwfu4an5Skhugcqyo5SceYhoFf90uJBX,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9,5,2,0,2,3,5,1,18,2.5714285714285716,1,0.0,0,2,0,2,5,3,0,5,1,4,14,1
3211,47800,4TT2g7nLcTVtuILlZdgBu9rrz9KLLOMk,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,8,2,0,3,0,6,0,19,2.7142857142857144,1,0.0,5,2,0,3,3,0,0,6,0,10,9,1
3212,47801,PmMFkd1Rzxa3QPI5maWIgc4heZgC88AX,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
3213,47803,93FWPuXY2azQQwZQWS80tdORRpOo60jj,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,15,23,14,0,10,10,6,0,63,9.0,3,0.0,3,14,0,10,20,10,0,6,0,27,36,1
3214,47804,ZcgzdyII0xKmmApyb1MgVZBfYdWiemwd,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,3,2,0,2,0,3,0,10,1.4285714285714286,2,0.0,0,2,0,2,3,0,0,3,0,4,6,1
3215,47807,JQWlZ9S0smBFDMGfgqcpt4ewgfL5yur6,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,10,9,5,0,2,1,6,0,23,3.2857142857142856,2,0.0,1,5,0,2,8,1,0,6,0,8,15,1
3216,47808,FYmdcExkLD3hobz533EUh65L31LUqQ1Y,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
3217,47811,eIW9M0Trkt0EiuTzN2HuEtF6QnUOm4E9,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,16,24,14,7,10,0,5,0,60,8.571428571428571,2,0.0,7,14,7,10,17,0,0,5,0,38,22,1
3218,47813,pzBdNMI6l60tGyYDZDsD8a3IbqJH27O8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,28,47,8,11,5,6,16,1,94,13.428571428571429,7,0.0,7,8,10,5,40,6,1,16,1,30,64,0
3219,47814,1gTDkM1DmoNiWAXMcO7Ry3TBKifByJrA,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,3,2,0,0,0,2,0,7,1.0,1,0.0,0,2,0,0,3,0,0,2,0,2,5,1
3220,47815,R32OpsvoWT0fJOVOqVFkJPGA6xEYJoku,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,0,0,0,0,2,5,1,8,1.1428571428571428,1,0.0,0,0,0,0,0,2,0,5,1,0,8,1
3221,47819,JSeJszCXASTiAymchwd8Mbxb0d9xvaME,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4,2,1,0,1,0,1,0,5,0.7142857142857143,1,0.0,0,1,0,1,2,0,0,1,0,2,3,1
3222,47821,GYAhe7QkBFzfyQOufZzJyKbMW1Ol7QR2,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3223,47823,9uK9gXYJyTZNtNSUCINqfEFUfFE2z8C1,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
3224,47825,FosOn7Nym18de58uciRhhONZG69DSOHR,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3225,47827,QXhJhqRI2RKlJx1bX2NHrvRhjNHoTmov,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,5,3,0,2,0,2,0,12,1.7142857142857142,1,0.0,0,3,0,2,5,0,0,2,0,5,7,1
3226,47829,XHEZtfDZPcYKEJdadg7oTWoKvKH8Zuar,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
3227,47830,2yx2qSv17vABrVR2NSjoUhZ8khDHzM1p,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,7,1,0,1,0,3,0,12,1.7142857142857142,2,0.0,0,1,0,1,7,0,0,3,0,2,10,1
3228,47831,YpdehTzQsSqz1ddMB0XGW2Y6lcmHTYFK,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,4,2,0,0,0,4,0,10,1.4285714285714286,1,0.0,0,2,0,0,4,0,0,4,0,2,8,1
3229,47832,uzyKB6l5IMjDSYdYxLudAhgrFzD2VyDw,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,8,6,4,0,3,1,4,0,18,2.5714285714285716,1,0.0,0,4,0,3,6,1,0,4,0,7,11,1
3230,47833,16veA4geT2xKUlqWBL48Fcqf8WTsVJtc,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3231,47834,ONghHwhwAX2IyqpHHX698rW0VH9BRcsu,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,4,2,0,3,0,3,0,12,1.7142857142857142,1,0.0,2,2,0,3,2,0,0,3,0,7,5,1
3232,47835,bPKFcVQkxVd0TAh9nUEtyZP7EFWzhnRn,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,9,8,6,0,5,0,5,0,24,3.4285714285714284,1,0.0,0,6,0,5,8,0,0,5,0,11,13,1
3233,47836,SvayS3hRjiQUsZJZ3Z80XuRW7pnvNCGH,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,28,72,32,10,19,9,15,1,158,22.571428571428573,3,0.0,22,32,9,19,50,9,1,15,1,82,76,1
3234,47837,pwbQ0rznhIurRxyuVQAFAxt3Zer8oDir,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,4,3,2,0,2,0,3,0,10,1.4285714285714286,1,0.0,0,2,0,2,3,0,0,3,0,4,6,1
3235,47840,BNU2wGZhV5dmPLymeUzZGTZPF40H3QyF,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
3236,47841,HIbKGQJ8yDbPhmqDqsEHxHEydttgfsQA,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
3237,47842,oQIbxVPhPOzQp4tRk0swq8bc74m862Je,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,13,1,0,1,0,3,0,18,2.5714285714285716,1,0.0,3,1,0,1,10,0,0,3,0,5,13,1
3238,47843,IZ5pWpBLzW50MjCCGxCjTz4w6DVz2MU3,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,8,5,0,2,0,2,0,17,2.4285714285714284,2,0.0,0,5,0,2,8,0,0,2,0,7,10,1
3239,47844,P4gIdHzF607L8e8VPH3Qb09lxgNZRJFa,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,20,14,0,12,3,9,0,58,8.285714285714286,4,0.0,2,14,0,12,18,3,0,9,0,28,30,1
3240,47845,QQOQ1mBFT0hbDG4vhxUnw8WQ7hq3XsN0,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,3,2,0,2,0,1,0,8,1.1428571428571428,1,0.0,0,2,0,2,3,0,0,1,0,4,4,1
3241,47847,Bat1lO5dwlkuBIiIqyEjLCmla1w2SsRg,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3242,47849,hjbzzLF0uZqUL22zLBiQhzq51chcw6mb,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,18,19,11,5,8,6,5,0,54,7.714285714285714,1,0.0,6,11,4,8,13,6,1,5,0,29,25,1
3243,47851,kLsZKBC25zLVIospdIdcGhrxzfP125JG,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,11,6,5,0,5,0,6,0,22,3.142857142857143,1,0.0,0,5,0,5,6,0,0,6,0,10,12,1
3244,47852,RfgbqJEazOp1Rb866WYVJPYz91jABFLG,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,15,7,6,0,6,1,4,1,25,3.5714285714285716,1,0.0,0,6,0,6,7,1,0,4,1,12,13,1
3245,47854,gRdV8TKfYOuiXGGwKnVS8SiUiAxajq1L,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,12,24,10,4,10,2,6,0,56,8.0,2,0.0,7,10,4,10,17,2,0,6,0,31,25,1
3246,47855,II1eOimMlUCajOv1GRuK8VabiA0lRWyy,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,2,1,0,1,0,5,0,9,1.2857142857142858,1,0.0,0,1,0,1,2,0,0,5,0,2,7,1
3247,47856,82BkQjqJpTLnL5kDgBNneTIQ8dLAyaMt,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,6,7,3,0,0,0,5,0,15,2.142857142857143,2,0.0,0,3,0,0,7,0,0,5,0,3,12,1
3248,47857,r7L6HOKA435eaor9jfOstdB35ZN19tsN,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,5,4,3,0,3,0,2,0,12,1.7142857142857142,1,0.0,0,3,0,3,4,0,0,2,0,6,6,1
3249,47858,4uvFeDWIZ6bzoupIa1lCMrJxU4bo03vY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,21,25,10,13,12,1,5,1,67,9.571428571428571,2,0.0,13,10,10,12,12,1,3,5,1,45,22,1
3250,47859,HlsUiRcEZx95oGsZBkao06lPbfTneh9d,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3251,47860,3Fj747AfeK8Iy9OuiJhJRPDmQRCh2lEF,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,7,11,6,0,6,1,2,0,26,3.7142857142857144,2,0.0,2,6,0,6,9,1,0,2,0,14,12,1
3252,47899,7x6GR5vcpLicOQJjWWlyJk5P5JNLZFuv,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,3,0,0,0,0,0,2,3,5,0.7142857142857143,1,0.0,0,0,0,0,0,0,0,2,3,0,5,1
3253,47931,ExNrdfeKsdYl3xmpiJlCBa13JPKyssuX,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,23,56,3,0,3,29,22,1,114,16.285714285714285,7,0.0,0,3,0,3,56,29,0,22,1,6,108,0
3254,47955,WCBxImuXCQhe4JCGgmUbhM2fHJqNW9fo,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,15,17,8,0,43,0,3,0,71,10.142857142857142,2,0.0,1,8,0,43,16,0,0,3,0,52,19,1
3255,47959,grSdEhkb3V38lf9YQcXO8O3GBe0inhXx,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,22,53,0,17,0,2,10,0,82,11.714285714285714,2,0.0,13,0,17,0,40,2,0,10,0,30,52,0
3256,47976,HhK8Fr5pAwm4jm0sdGfJEGDMiAvZjcpI,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,1,1,0,1,0,3,0,6,0.8571428571428571,1,0.0,0,1,0,1,1,0,0,3,0,2,4,1
3257,47984,nC6UOgoIicf8pr79f2rdG7NgUQiopW9Q,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,11,7,0,3,2,2,0,25,3.5714285714285716,2,0.0,0,7,0,3,11,2,0,2,0,10,15,0
3258,47995,UjOHFBm02iem7rlbuAJcfFkUj4JVBikN,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,39,50,3,71,4,8,17,2,155,22.142857142857142,3,0.0,14,3,68,4,36,8,3,17,2,89,66,0
3259,48035,DX4dLCDX6l0Z68Mym7vcnKV6tMlkufOW,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,23,25,14,18,7,1,5,0,70,10.0,1,0.0,7,14,17,7,18,1,1,5,0,45,25,1
3260,48037,tK5QWvLAN98DDvHjcCO96Vrig3bCPcrd,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,44,102,4,154,15,12,14,2,303,43.285714285714285,3,0.0,37,4,132,15,65,12,22,14,2,188,115,0
3261,48066,waLyzusenGGt78OBjbfLuixQktneXMVQ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,27,1,17,1,21,9,1,77,11.0,1,0.0,16,1,14,1,11,21,3,9,1,32,45,0
3262,48069,S0OJjF6aof0iTnIX6lUAxekoH3m4w7V0,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,62,27,15,132,8,34,13,2,231,33.0,3,0.0,2,15,115,8,25,34,17,13,2,140,91,0
3263,48082,s13Zj70iGaPJV2HiUyzOXf2g6dcMZpb3,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,49,62,25,46,17,37,9,0,196,28.0,3,0.0,13,25,46,17,49,37,0,9,0,101,95,0
3264,48100,MEAK3CtWNpeCicplOKHcDUkHm4e2Gnat,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,26,11,9,68,3,0,2,0,93,13.285714285714286,1,0.0,0,9,55,3,11,0,13,2,0,67,26,0
3265,48118,9pydrkItOvXReb7xWe6yqdMpXhFzfa5K,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,31,71,27,36,8,45,18,0,205,29.285714285714285,6,0.0,21,27,30,8,50,45,6,18,0,86,119,0
3266,48135,gtGDHRUZ7LgMlMOjWieE5uKSYCgIoTZ0,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,47,64,6,138,5,17,10,1,241,34.42857142857143,6,0.0,14,6,110,5,50,17,28,10,1,135,106,0
3267,48138,f3FFKNKPDIkY4ZzespQ1tkojfbmyOtUb,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,30,110,39,31,19,137,60,7,403,57.57142857142857,10,0.0,18,39,28,19,92,137,3,60,7,104,299,0
3268,48148,2zQQnqY1LiZ9lcEXTzcE3zimEdKe8CdV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,31,48,27,23,11,13,17,3,142,20.285714285714285,6,0.0,14,27,23,11,34,13,0,17,3,75,67,0
3269,48179,HCOgsqUBNFumf2cCspNzKWg9hTVzHRVA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,29,23,14,20,10,3,11,3,84,12.0,3,0.0,9,14,16,10,14,3,4,11,3,49,35,1
3270,48197,5KWnGsOw1ONkUhC7cQevc5FAKOxsvvUS,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,16,2,14,1,0,4,0,37,5.285714285714286,1,0.0,7,2,13,1,9,0,1,4,0,23,14,1
3271,48218,VBP5PzVQEKJYFH0y5ffEek5WfP9EW7uc,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,16,19,12,0,4,2,20,2,59,8.428571428571429,7,0.0,0,12,0,4,19,2,0,20,2,16,43,1
3272,48223,GfRp1O86gI5zJJh8SIJ1bczUJPWlAqoK,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,19,27,0,34,0,0,10,1,72,10.285714285714286,1,0.0,8,0,29,0,19,0,5,10,1,37,35,0
3273,48255,gLAW4GOuyz8JKg5RO5Sf2rzir65isCiq,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,26,33,25,0,19,6,14,2,99,14.142857142857142,2,0.0,0,25,0,19,33,6,0,14,2,44,55,0
3274,48268,EhHrinjt1AkEWC09AFZwBuP61S5NJgjn,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,19,14,11,0,7,2,6,0,40,5.714285714285714,2,0.0,0,11,0,7,14,2,0,6,0,18,22,1
3275,48277,KJnvgR26H5LLeKdyvjJHjjqg4mjHEhgN,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,29,9,8,60,4,0,2,0,83,11.857142857142858,1,0.0,1,8,52,4,8,0,8,2,0,65,18,1
3276,48285,CQ3xdz8pT9zQNTAl7b68jJZVAWVF2aTL,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,12,0,13,1,6,7,1,40,5.714285714285714,3,0.0,3,0,11,1,9,6,2,7,1,15,25,1
3277,48303,ibgC3AgPCiKxZzQtLwOtyIa6DJRV6K2p,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,23,80,32,44,4,142,46,7,355,50.714285714285715,8,0.0,29,32,35,4,51,142,9,46,7,100,255,0
3278,48304,H5UEKpeYUS8ZwAU1o3ZTuTx8QVBIM5mj,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,22,21,0,12,0,6,9,1,49,7.0,3,0.0,4,0,12,0,17,6,0,9,1,16,33,1
3279,48308,UqMl8IgLVIouo6TVWfUzDQbBX8JDKQrY,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3280,48343,KJnvgR26H5LLeKdyvjJHjjqg4mjHEhgN,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,15,19,7,46,9,13,14,0,108,15.428571428571429,2,0.0,9,7,43,9,10,13,3,14,0,68,40,0
3281,48354,YUkia24kFQkJdU9Tc0bEfJWS5kFL3fnZ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,28,64,21,26,10,25,40,1,187,26.714285714285715,10,0.0,25,21,20,10,39,25,6,40,1,76,111,0
3282,48364,TMaAbfbbsUXbGWJIhu1feBQgRZO29am6,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,65,63,26,134,14,59,28,1,325,46.42857142857143,6,0.0,22,26,110,14,41,59,24,28,1,172,153,0
3283,48366,eQnxTOv5tF733HrH1v8IIfXTQQ20WB86,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,23,21,13,12,6,6,31,1,90,12.857142857142858,7,0.0,4,13,12,6,17,6,0,31,1,35,55,0
3284,48410,fKzNFTbPePkMpMq31aLHMmVifATbrx2C,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,7,3,2,0,1,1,4,1,12,1.7142857142857142,1,0.0,0,2,0,1,3,1,0,4,1,3,9,1
3285,48450,oWaJx5przpU6lf15eldDAW9VD7f9UZbS,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17,14,8,6,4,18,10,2,62,8.857142857142858,2,0.0,3,8,6,4,11,18,0,10,2,21,41,0
3286,48466,zOGgv8cnkqEW7Y2l6fqZ3IzLqplNhsIx,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,12,0,0,0,1,8,2,23,3.2857142857142856,2,0.0,2,0,0,0,10,1,0,8,2,2,21,1
3287,48480,T2e7T1KVGbCZHkx82TLCiB6K2groJqnl,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,33,1,21,0,18,10,1,84,12.0,1,0.0,14,1,18,0,19,18,3,10,1,33,51,1
3288,48498,VEdQQ1yOFNqPNBrecyFKsnw5QECT7x69,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,3,0,0,0,0,2,0,5,0.7142857142857143,1,0.0,0,0,0,0,3,0,0,2,0,0,5,1
3289,48509,a41llItPMmO7jtwR6NH41lmydyfI26Gz,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17,46,2,18,2,4,9,3,84,12.0,1,0.0,20,2,15,2,26,4,3,9,3,39,45,0
3290,48515,NCU9xqLhC281ErH7IwNmupIJSyhaNMZW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,14,8,12,5,0,9,0,48,6.857142857142857,2,0.0,6,8,11,5,8,0,1,9,0,30,18,0
3291,48524,aYYkr3EBoQc6U0mONjplTV8V30x3QwMR,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,47,14,0,5,1,23,1,91,13.0,2,0.0,0,14,0,5,47,1,0,23,1,19,72,0
3292,48572,RvDbqb1jf5bMQYeeBsAiuychmXlXMqZ3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,22,7,18,2,26,11,1,87,12.428571428571429,2,0.0,10,7,15,2,12,26,3,11,1,34,53,0
3293,48579,OmRwEqIcEcFH28h4LCCN9RZtwAWWiBmW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,44,1,8,0,0,4,0,57,8.142857142857142,2,0.0,0,1,7,0,44,0,1,4,0,8,49,1
3294,48590,Bm1ROY20Td8ahvL40ylWLEiakWpICc5q,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,6,4,0,3,0,3,0,16,2.2857142857142856,2,0.0,0,4,0,3,6,0,0,3,0,7,9,0
3295,48629,1ERwpt9wMj2n5z0yrcDeOTKwiq17bpYL,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18,22,15,12,8,0,9,1,67,9.571428571428571,3,0.0,3,15,11,8,19,0,1,9,1,37,30,0
3296,48647,A5P9jrlzLqQKpA3sVBvwbPCf9CAYmtxw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,30,47,15,33,9,44,8,1,157,22.428571428571427,4,0.0,22,15,27,9,25,44,6,8,1,73,84,0
3297,48677,miskafWCgRGEerOwmFhGeXinZmiVq8Xq,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,13,6,16,4,5,6,0,50,7.142857142857143,2,0.0,6,6,13,4,7,5,3,6,0,29,21,0
3298,48733,mitKAcO5Yq84LGwUL473CFioIDbwQfRi,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,21,35,20,26,0,6,18,0,105,15.0,5,0.0,7,20,26,0,28,6,0,18,0,53,52,0
3299,48743,geHYnGH5sQ7aHnnwLKBvDRjabqJU8jWh,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,9,8,1,0,1,3,6,3,22,3.142857142857143,1,0.0,0,1,0,1,8,3,0,6,3,2,20,1
3300,48764,oWaJx5przpU6lf15eldDAW9VD7f9UZbS,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,50,48,29,61,14,34,13,5,204,29.142857142857142,3,0.0,8,29,61,14,40,34,0,13,5,112,92,0
3301,48766,xBzkSH4dgUCYZ5BDcyxU9YukAdw2snHB,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
3302,48788,IN0xY05lGNY1Rxj5WWCYq1C0mF0lQ2fJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,26,1,12,0,26,11,2,78,11.142857142857142,1,0.0,10,1,10,0,16,26,2,11,2,21,57,0
3303,48803,GkoB2VZz49YRew10AQsiKgGNbvbaRd2W,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,21,51,20,0,7,2,24,3,107,15.285714285714286,5,0.0,0,20,0,7,51,2,0,24,3,27,80,0
3304,48816,Vn131dD12fh0kapodbBhio0q4dV4IYmG,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,21,22,12,14,5,22,9,1,85,12.142857142857142,2,0.0,6,12,14,5,16,22,0,9,1,37,48,0
3305,48847,zrYm7VvWMlvZCf7Dgu9kA0S4dPcpd9DE,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3306,48881,n7yQ1FvfAXqDnBpszfIUjZkrvw3J2aJC,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
3307,48903,TdcZVkuHoNELu59WVF9f7EUYKiYIHP14,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,0
3308,48953,cPrlzYoTDFDvccHbBKlJUrITep6ieC7X,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,24,25,15,33,6,0,3,0,82,11.714285714285714,1,0.0,7,15,30,6,18,0,3,3,0,58,24,0
3309,48954,7Lv6OVvu1nsvUexcKSRks3wnATE3pr1d,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,3,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,1
3310,48972,4IxIKalU9kAsrSpHM9QUN57NRdKohmHA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,15,0,10,0,0,6,0,31,4.428571428571429,1,0.0,11,0,10,0,4,0,0,6,0,21,10,0
3311,48991,aOfddFrct0TUA0MYqpcFv1UssmM1IX2e,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,28,49,17,37,12,0,8,0,123,17.571428571428573,2,0.0,31,17,32,12,18,0,5,8,0,92,31,1
3312,49001,xLRXz6THj9rNHROqVgV4eCcKXyO03jXb,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,17,29,8,0,6,0,2,0,45,6.428571428571429,1,0.0,0,8,0,6,29,0,0,2,0,14,31,1
3313,49011,1fjO19pGLwHG3depgSJxIFrDpr07UqZK,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,19,65,22,16,5,8,27,1,144,20.571428571428573,6,0.0,14,22,14,5,51,8,2,27,1,55,89,0
3314,49017,1fjO19pGLwHG3depgSJxIFrDpr07UqZK,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,5,1,0,1,0,5,0,12,1.7142857142857142,2,0.0,0,1,0,1,5,0,0,5,0,2,10,1
3315,49076,WSyXGkhm7NDepRlMA3agJj8k8GLnavsP,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,28,64,34,15,12,31,47,6,209,29.857142857142858,7,0.0,8,34,13,12,56,31,2,47,6,67,142,0
3316,49093,KcyotPC829BMj56l23keqhJ3VB5WV4xY,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,5,5,1,0,0,1,4,0,11,1.5714285714285714,1,0.0,0,1,0,0,5,1,0,4,0,1,10,1
3317,49096,etO9cGvtnbcyDOUow8PWemZvzpbkeWT2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,31,5,10,2,0,15,0,63,9.0,7,0.0,3,5,10,2,28,0,0,15,0,20,43,0
3318,49129,5VPsupm8AUE2ZBwqUxHjS8zxcSp1Mcls,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,31,39,18,43,8,31,22,1,162,23.142857142857142,3,0.0,14,18,35,8,25,31,8,22,1,75,87,0
3319,49132,gSsRzqNvll8eqcaaEGmB933OlJpuGX1g,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,74,76,20,162,17,3,25,2,305,43.57142857142857,5,0.0,48,20,122,17,28,3,40,25,2,207,98,0
