,enrollment_id,username,course_id,no_of_objects1,bno_access1,bno_pageclose1,bno_problem1,bno_video1,bno_discussion1,bno_navigate1,bno_wiki1,bno_total1,bno_avg1,no_of_active_days1,time_consumption1,browser_access1,browser_pageclose1,browser_problem1,browser_video1,server_access1,server_discussion1,server_problem1,server_navigate1,server_wiki1,bno_browser1,bno_server1,label
1641,35726,xHZbSROhwP4RRQerUVWvcNTfOGc2DHWf,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,36,59,27,59,13,50,21,1,230,32.857142857142854,4,0.0,21,27,47,13,38,50,12,21,1,108,122,1
1642,35753,aXYyJMDvVYwwKBbiO4CB25XlnDBfWYNg,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,9,10,4,0,1,8,6,0,29,4.142857142857143,2,0.0,3,4,0,1,7,8,0,6,0,8,21,0
1643,35817,Kneva8tRfI6BhvgFMe4i80mebf2hEQk0,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx,9,4,3,0,1,0,5,0,13,1.8571428571428572,1,0.0,0,3,0,1,4,0,0,5,0,4,9,1
1644,37571,9jZsAxMdQXvLjxKIorcfAyZ7kTyyk2m3,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,19,25,13,14,2,3,11,0,68,9.714285714285714,4,0.0,0,13,14,2,25,3,0,11,0,29,39,1
1645,37590,ZHGbzWgnUfJJPdovMfpePS97QxPtktWe,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,2,1,0,1,0,5,0,9,1.2857142857142858,1,0.0,0,1,0,1,2,0,0,5,0,2,7,1
1646,37593,ZmKF4tFBenzCeCXZcmDdE2tsuT4rzLPd,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
1647,37599,yVtzjNm7Xgz14yjopuLvCh7VRZR9RBra,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,7,13,5,2,6,0,7,0,33,4.714285714285714,2,0.0,5,5,2,6,8,0,0,7,0,18,15,1
1648,37600,NHGmMinB9WoQusKCx50F4M4nJF124Ms4,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,19,25,16,0,7,17,32,5,102,14.571428571428571,3,0.0,0,16,0,7,25,17,0,32,5,23,79,1
1649,37607,NvmmlHTgNmxqyrQU3a9c6oM8kVrIYu3Q,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,12,4,0,3,0,4,0,23,3.2857142857142856,1,0.0,0,4,0,3,12,0,0,4,0,7,16,1
1650,37613,deaOh1cCfPHHygo0HX3j8JDIzRZNPF7P,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,6,3,13,2,0,1,0,25,3.5714285714285716,2,0.0,2,3,12,2,4,0,1,1,0,19,6,0
1651,37618,ABlVlNkPi30ZMlFLrcsAhP5jZW6rJhdZ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,22,16,13,0,11,0,4,0,44,6.285714285714286,3,0.0,0,13,0,11,16,0,0,4,0,24,20,1
1652,37621,7ynsHGhJ1N4494Hez57ckblgtBNGbed9,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1653,37622,3hFWpwvaMZB4do5VrkI46WX7phUXE8q9,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
1654,37627,61Btwz5kWZaS3OIGnNTMXi3lqbtcLCB7,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,81,12,6,3,0,40,0,142,20.285714285714285,6,0.0,8,12,6,3,73,0,0,40,0,29,113,1
1655,37628,9S5uoFAiVHVF4D2DNR23wCkbQZ8LhtES,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,17,17,5,12,3,0,3,0,40,5.714285714285714,2,0.0,3,5,12,3,14,0,0,3,0,23,17,0
1656,37655,W68HJCLMGaPDXLquuNsADTmn70KIcSIQ,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,2,0,0,0,0,0,4,0,4,0.5714285714285714,1,0.0,0,0,0,0,0,0,0,4,0,0,4,1
1657,37656,BGZaaH5HDVuGvqaegp5MyJblPEuJpcXP,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
1658,37657,h93nu205LxG6yA79vswKf1FixgIn79rm,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,10,11,5,0,0,1,7,1,25,3.5714285714285716,1,0.0,4,5,0,0,7,1,0,7,1,9,16,1
1659,37658,k3sYdhuU0JisiJgPpOdae3U2CoUcaazJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,24,7,12,3,23,7,1,77,11.0,2,0.0,10,7,12,3,14,23,0,7,1,32,45,1
1660,37661,BGZaaH5HDVuGvqaegp5MyJblPEuJpcXP,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,0
1661,37675,4P8kDd8yuaZj29FYuMADbc9LGiIxpIwD,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,15,16,5,59,4,3,11,1,99,14.142857142857142,2,0.0,6,5,56,4,10,3,3,11,1,71,28,1
1662,37686,UkQJwGAwu2oSVR7bdUsiWWEqFzH2qHlf,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,8,13,4,0,2,0,7,0,26,3.7142857142857144,2,0.0,0,4,0,2,13,0,0,7,0,6,20,0
1663,37694,umy7brIUz48bN1VUJsZEuHA9by5FINCa,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,23,27,21,0,13,3,16,0,80,11.428571428571429,2,0.0,0,21,0,13,27,3,0,16,0,34,46,1
1664,37695,KaDaT2PXnsmD67HkbCpFnRySFfo61Clp,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,19,20,15,0,13,0,3,0,51,7.285714285714286,2,0.0,0,15,0,13,20,0,0,3,0,28,23,1
1665,37700,bLIF0ETNcg7fjkutu8YBWJptM3zxtu2Z,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,9,11,11,0,11,1,11,0,45,6.428571428571429,2,0.0,0,11,0,11,11,1,0,11,0,22,23,1
1666,37712,K8l2u7bOqtMijaHas6Baa4xmjexwxyjr,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,7,3,2,0,2,0,6,0,13,1.8571428571428572,1,0.0,0,2,0,2,3,0,0,6,0,4,9,0
1667,37715,vfZ107RlnUxktrRHn8r9duLiSNHxQt59,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,8,6,2,3,8,3,0,30,4.285714285714286,1,0.0,0,6,2,3,8,8,0,3,0,11,19,1
1668,37730,z3YnX73v2uoVHmuLGzQD2gKKBoJqIQxK,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,18,37,17,66,14,1,14,1,150,21.428571428571427,5,0.0,14,17,60,14,23,1,6,14,1,105,45,0
1669,37740,B1u0c5LDTPlzBAhbGuUr9zut2NBFb4ik,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,8,4,3,0,2,0,2,0,11,1.5714285714285714,1,0.0,0,3,0,2,4,0,0,2,0,5,6,1
1670,37743,5IM8g7YMOYo5qH7Yu3x31T3JkVOH9iqe,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,17,26,8,0,7,0,2,0,43,6.142857142857143,1,0.0,0,8,0,7,26,0,0,2,0,15,28,1
1671,37744,YGd4irzc5KMR1PH2KdOtbCkghLMZ2dPk,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,4,2,2,0,0,0,2,0,6,0.8571428571428571,1,0.0,0,2,0,0,2,0,0,2,0,2,4,1
1672,37750,GpHiOkm3UY3R1sigoD8RZsfbPyCjOvL2,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,11,20,13,0,10,0,7,0,50,7.142857142857143,5,0.0,0,13,0,10,20,0,0,7,0,23,27,1
1673,37754,qzjZHUzfivuSEB3h2CxO69AUVaBX51Ki,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,2,0,0,0,0,0,5,0,5,0.7142857142857143,2,0.0,0,0,0,0,0,0,0,5,0,0,5,1
1674,37767,b9kodEhA94IDSBT3ykY4QWiqr6rjyws0,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1675,37768,CeSP4PMtab0Lz3R25BXEghWPiV1yY5Ef,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,22,3,17,0,9,17,2,70,10.0,3,0.0,9,3,15,0,13,9,2,17,2,27,43,1
1676,37778,MT2eJtF59AVNdUs7mwFqputROb2HgEm3,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,44,23,15,74,11,0,9,1,133,19.0,2,0.0,5,15,61,11,18,0,13,9,1,92,41,0
1677,37792,fXZ6GxDg4jr2jydxDfAmDq6HhmCcTKhM,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,1,1,0,1,0,3,1,7,1.0,1,0.0,0,1,0,1,1,0,0,3,1,2,5,1
1678,37794,uQjl8NGtIQkRfoe9edBiMgtYYmdkzVXR,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,44,52,32,82,13,0,18,0,197,28.142857142857142,5,0.0,9,32,65,13,43,0,17,18,0,119,78,0
1679,37795,AtIH4YI3eYIPCQxtOLtZgwyhSnXOdn2e,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1680,37796,Zl7A4QMlAs6IcbXcPt0cXmqZJLFzPwcf,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,14,7,10,5,0,10,0,46,6.571428571428571,2,0.0,4,7,9,5,10,0,1,10,0,25,21,1
1681,37799,t7ddfllmrYfl93sdsVEbTfmmaWswoGkm,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,11,21,11,0,7,0,11,1,51,7.285714285714286,3,0.0,2,11,0,7,19,0,0,11,1,20,31,1
1682,37806,0FuB48Egjj7khWsNq1DtKTVsB7OEgidM,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,10,17,9,0,7,0,10,0,43,6.142857142857143,2,0.0,2,9,0,7,15,0,0,10,0,18,25,1
1683,37809,eEE69ZWSNrdmveqNEUHZYk60iG9wpaEc,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,32,16,11,3,32,10,0,104,14.857142857142858,3,0.0,7,16,9,3,25,32,2,10,0,35,69,1
1684,37810,NcPdgwZnF0RkLUxC56tG83zG3V3KP94S,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,18,10,17,4,4,10,1,64,9.142857142857142,4,0.0,6,10,14,4,12,4,3,10,1,34,30,1
1685,37820,VjekNiOqthnLG6rS8JBJtCSICch28JV9,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,12,9,0,5,0,8,0,34,4.857142857142857,3,0.0,0,9,0,5,12,0,0,8,0,14,20,0
1686,37823,2Y3h62Lps0fU6B3C4MXM4YNVNDf25XBr,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,13,10,0,7,0,3,0,33,4.714285714285714,3,0.0,0,10,0,7,13,0,0,3,0,17,16,0
1687,37825,C2tzR0PThnHl9xmZylE5Te8es3KNWViY,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1688,37827,C2tzR0PThnHl9xmZylE5Te8es3KNWViY,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,4,3,0,0,0,0,3,0,6,0.8571428571428571,2,0.0,0,0,0,0,3,0,0,3,0,0,6,1
1689,37830,0FuB48Egjj7khWsNq1DtKTVsB7OEgidM,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,26,20,15,0,12,0,8,1,56,8.0,2,0.0,0,15,0,12,20,0,0,8,1,27,29,0
1690,37841,H4f84AflSuLjxZbar9MNvTHEIA8lIMO0,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,8,2,2,0,2,0,3,0,9,1.2857142857142858,1,0.0,0,2,0,2,2,0,0,3,0,4,5,1
1691,37842,QeQqhAEpCOGJwaPPp0lj3OsPiBcGFat2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,52,3,4,3,1,15,0,78,11.142857142857142,5,0.0,14,3,4,3,38,1,0,15,0,24,54,0
1692,37851,6ovqVSF3YZ6bnWJaJ7v2dHPROWXVVlFQ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,14,6,10,3,0,4,2,39,5.571428571428571,2,0.0,6,6,10,3,8,0,0,4,2,25,14,1
1693,37857,fhNT15VFhs3gsHOTo44snQYPYn9BDZ0e,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,5,6,3,0,0,3,4,0,16,2.2857142857142856,2,0.0,1,3,0,0,5,3,0,4,0,4,12,1
1694,37862,i454zkNvATiV1XJbjzVrf2ArWE1JYXx7,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,6,1,1,0,1,0,5,0,8,1.1428571428571428,1,0.0,0,1,0,1,1,0,0,5,0,2,6,1
1695,37879,xx9GC4KvGKaMlifXkbb8bDYUKB0PSURf,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,14,9,6,0,5,0,4,0,24,3.4285714285714284,1,0.0,0,6,0,5,9,0,0,4,0,11,13,1
1696,37900,qZhmmNUvkNXdf3u04DTUQOFEBxxO10p4,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,42,19,10,3,4,20,0,98,14.0,6,0.0,5,19,8,3,37,4,2,20,0,35,63,0
1697,37901,blQFA8HzhNQeb8MMYJXyJW6sPMdvZQKn,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,7,4,2,0,1,0,8,0,15,2.142857142857143,2,0.0,0,2,0,1,4,0,0,8,0,3,12,1
1698,37902,fHWbyI7D8dlYSwaHNTLNlsq8suMt5t3C,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,68,37,19,10,77,43,4,258,36.857142857142854,4,0.0,12,37,17,10,56,77,2,43,4,76,182,1
1699,37917,zov347eGa3QeB2nEEXWZhFIKLoCmgiMD,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10,28,4,0,2,2,4,0,40,5.714285714285714,3,0.0,0,4,0,2,28,2,0,4,0,6,34,0
1700,37922,j3dtYivg2u73ZbuSWbPPpSBQQec6vBYH,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,6,4,2,0,1,0,4,0,11,1.5714285714285714,3,0.0,0,2,0,1,4,0,0,4,0,3,8,0
1701,37923,EHdY3AEgr2nI6jaAM9bjHY2nqgEPned4,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,12,4,5,2,0,4,0,27,3.857142857142857,2,0.0,2,4,4,2,10,0,1,4,0,12,15,1
1702,37925,v1W3YvgJ0IFCSGXyKmwZ2bb9TVfgDIwv,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,6,6,2,0,2,0,1,0,11,1.5714285714285714,1,0.0,3,2,0,2,3,0,0,1,0,7,4,0
1703,37935,OkJ0lKmMXuQ2MGftQ8Isfw1JciMpapRC,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,32,17,7,9,2,9,0,76,10.857142857142858,5,0.0,3,17,7,9,29,2,0,9,0,36,40,0
1704,37940,QmHQ7ayFECnRsgCVpHpJI6yMYR4kf5re,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,11,14,7,14,0,7,6,0,48,6.857142857142857,2,0.0,1,7,14,0,13,7,0,6,0,22,26,0
1705,37960,bz2uqvuFRCLaJmY4vFLIXrs9g0cTBHJC,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,42,19,14,52,9,0,12,3,109,15.571428571428571,4,0.0,1,14,46,9,18,0,6,12,3,70,39,1
1706,37973,k0lvFNaTVHTtB1XHBZ8229ej4v1r4rPk,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,9,5,1,0,1,6,10,1,24,3.4285714285714284,2,0.0,0,1,0,1,5,6,0,10,1,2,22,0
1707,37982,OJtJM3YEXIy4oJKwRv1QkycNqhb8JLoi,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,2,1,0,1,0,3,2,9,1.2857142857142858,1,0.0,0,1,0,1,2,0,0,3,2,2,7,1
1708,37983,YG3IIEQOezPClODg4SNvtFayndWcEJ7a,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,8,11,5,0,1,0,5,0,22,3.142857142857143,2,0.0,0,5,0,1,11,0,0,5,0,6,16,1
1709,37988,fUqxJqppQTNVXv13r4wKORaBU4L22bhx,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
1710,37989,jkwnVusgQrKbxfhd5nIkbaklULLOZT9D,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
1711,38003,gxc60X8EJb2yIw8hE5NeguZan8o3YXLZ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,14,6,10,3,1,6,1,41,5.857142857142857,2,0.0,2,6,9,3,12,1,1,6,1,20,21,1
1712,38004,QEbMAkKsvpPGPL1XkTiHjXblquVwKrlD,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,17,19,3,0,1,0,12,1,36,5.142857142857143,3,0.0,1,3,0,1,18,0,0,12,1,5,31,1
1713,38006,KRzA1Kk4qiSF9draiukb1XAlRpMcb8Gh,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
1714,38016,i9wjeQMhaeiCRSFBW7M0FOy9yJ5VeZZF,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,8,15,2,0,0,0,13,0,30,4.285714285714286,2,0.0,0,2,0,0,15,0,0,13,0,2,28,1
1715,38026,u82lBhpDxJIwlZISEntCxj1zgVFdW0vT,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1716,38033,KlQIh6CJiUFTrdMyk4Y8sFKMj5TT9ON4,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,26,20,15,0,10,1,8,1,55,7.857142857142857,2,0.0,2,15,0,10,18,1,0,8,1,27,28,1
1717,38047,KkXSOHPa8OPkVJQjN92ejg7MqYYerSuw,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,5,3,2,0,2,0,5,0,12,1.7142857142857142,2,0.0,0,2,0,2,3,0,0,5,0,4,8,1
1718,38068,PmZJAFj6wJkOD163WkhaJjRHdYOMjBZW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18,18,6,18,3,59,6,1,111,15.857142857142858,4,0.0,9,6,15,3,9,59,3,6,1,33,78,1
1719,38070,sKmcegdtnOHdb8n0mSxwdw5R2hJqVxhV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,3,2,0,2,0,1,0,8,1.1428571428571428,1,0.0,0,2,0,2,3,0,0,1,0,4,4,1
1720,38087,QyvVrWztIgSCCViLyqSM2D5NbMV2fEBm,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,0
1721,38092,32tAPwhpK9bCQqIAiBE9WTs1sTNu9Vyf,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1722,38097,MkuttLQlAg2ibzg21YKyuq14uYFl6Q9Q,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,10,30,7,0,0,1,12,1,51,7.285714285714286,2,0.0,10,7,0,0,20,1,0,12,1,17,34,1
1723,38100,NsLNEhFZrusC9duqTXuavXuymnAo5QEg,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,35,3,19,1,4,16,0,78,11.142857142857142,4,0.0,12,3,16,1,23,4,3,16,0,32,46,1
1724,38105,vrESC5Tu2ZaCb3FZy3EK8oGteg0Z9Ni5,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,10,2,2,1,1,2,0,18,2.5714285714285716,2,0.0,0,2,2,1,10,1,0,2,0,5,13,1
1725,38106,ayqwdyDC23QUsfyE7IPhnu9xrtfBNG6f,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,8,3,2,0,2,0,7,0,14,2.0,1,0.0,0,2,0,2,3,0,0,7,0,4,10,1
1726,38107,LHHlrNsXCuatY288NK6FIa7kJtq4Rtqs,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,8,5,4,0,3,0,8,0,20,2.857142857142857,1,0.0,0,4,0,3,5,0,0,8,0,7,13,1
1727,38111,QRq9SneqdOEdNrPCbzGfNOJsUrpMzzSX,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,2,1,0,1,1,5,1,11,1.5714285714285714,2,0.0,0,1,0,1,2,1,0,5,1,2,9,1
1728,38123,c0naQwXHS50DG3yNNBzMC8iE3KoRWTjm,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,1,1,0,1,0,4,1,8,1.1428571428571428,1,0.0,0,1,0,1,1,0,0,4,1,2,6,1
1729,38140,xGWjos5nKrn7rxQEQkV1V6pBI2rS4Q4S,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,28,17,18,8,10,3,0,84,12.0,2,0.0,7,17,15,8,21,10,3,3,0,47,37,1
1730,38144,0Hl4WpPV6z0OC8rO0L3mZy6harAUBUs7,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,45,74,19,82,12,3,10,0,200,28.571428571428573,5,0.0,28,19,58,12,46,3,24,10,0,117,83,1
1731,38147,OHOHfGJUvl8C8rOynV86vKj0FrD2jzFO,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,19,3,14,2,3,19,0,60,8.571428571428571,4,0.0,2,3,11,2,17,3,3,19,0,18,42,1
1732,38154,qazSXcMxbAaqtIZJoNDUrPRsgwDYZFDz,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1733,38155,cqdnmjbJq0lDv2xgeKuzXqVr5xQytWr0,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,6,4,2,0,1,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,1,4,0,0,2,0,3,6,1
1734,38157,tHNSnLtZK1vGs5MVrEoD7S1mcW3GtFm4,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,16,8,14,3,2,1,0,44,6.285714285714286,1,0.0,3,8,13,3,13,2,1,1,0,27,17,0
1735,38170,vs0vqlNXzuHsqVxOsB15kGfpvGf2pUt3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,34,18,12,5,0,7,0,76,10.857142857142858,4,0.0,10,18,12,5,24,0,0,7,0,45,31,0
1736,38176,c59GF0I0pecGycS0yL4PRG9aMLNUIigo,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,5,2,1,0,1,0,3,0,7,1.0,2,0.0,0,1,0,1,2,0,0,3,0,2,5,1
1737,38187,SX4dmJ5a5AfJLGZkCiiWab293xeIyxbW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18,67,9,19,8,9,37,3,152,21.714285714285715,4,0.0,8,9,16,8,59,9,3,37,3,41,111,0
1738,38192,PfM2UIipqAa1BYASMdmivESfQH5kpXct,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,8,5,4,0,2,0,1,0,12,1.7142857142857142,1,0.0,0,4,0,2,5,0,0,1,0,6,6,0
1739,38201,hUScWllYUJ1urcx9IQ6nI2SqodbYOaw3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,23,8,21,5,0,2,0,59,8.428571428571429,2,0.0,8,8,17,5,15,0,4,2,0,38,21,0
1740,38203,fZom2mtwZsSiSJuSBhugfgY0ABzNEmyV,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,13,25,13,0,9,2,4,0,53,7.571428571428571,3,0.0,9,13,0,9,16,2,0,4,0,31,22,1
1741,38206,kKH4olslIcMX5RimtmBANWk2T6CuD4cI,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,7,4,0,0,0,0,12,0,16,2.2857142857142856,1,0.0,0,0,0,0,4,0,0,12,0,0,16,1
1742,38219,EwpbggvNdZkeSTjdG48aEltlJYavm02s,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,7,14,1,0,0,0,3,0,18,2.5714285714285716,2,0.0,1,1,0,0,13,0,0,3,0,2,16,0
1743,38243,dwm6PFLf21BfXk9L9RgwIu033moNrMaZ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
1744,38245,9d3FbHjuwecHssUlcCF17pB1YrxPmjAd,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
1745,38252,S2i0VW7GN0ACeCnuAPN00XONM8w8kvsN,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,19,35,21,44,0,1,11,6,118,16.857142857142858,2,0.0,8,21,34,0,27,1,10,11,6,63,55,0
1746,38255,EwpbggvNdZkeSTjdG48aEltlJYavm02s,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1747,38261,h2cFTJnPj8CTdq0hhUdrEDtmsY30xXQA,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,10,20,5,2,1,0,5,0,33,4.714285714285714,3,0.0,6,5,1,1,14,0,1,5,0,13,20,1
1748,38264,DPr3Hy8387gfJi0Jc3ohxKBzY0mvhH1G,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,8,6,3,3,1,10,4,2,29,4.142857142857143,2,0.0,0,3,3,1,6,10,0,4,2,7,22,0
1749,38267,xnr1pqResnWIFBWHoMthHT4GwMr3vBWt,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,23,7,11,3,0,5,0,49,7.0,1,0.0,13,7,11,3,10,0,0,5,0,34,15,1
1750,38269,gzTBwYPoQwnODJJ2vedsUKp2EoGao5Fz,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,9,12,1,0,1,1,6,0,21,3.0,3,0.0,0,1,0,1,12,1,0,6,0,2,19,1
