,enrollment_id,username,course_id,no_of_objects4,bno_access4,bno_pageclose4,bno_problem4,bno_video4,bno_discussion4,bno_navigate4,bno_wiki4,bno_total4,bno_avg4,no_of_active_days4,time_consumption4,browser_access4,browser_pageclose4,browser_problem4,browser_video4,server_access4,server_discussion4,server_problem4,server_navigate4,server_wiki4,bno_browser4,bno_server4,label
1847,28352,bZ35LM6ZK64GRHs2w4e0jSLKpQyNFLAf,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,2,1,0,2,0,3,0,8,1.1428571428571428,1,0.0,1,1,0,2,1,0,0,3,0,4,4,1
1848,28365,cHSk2tkmj07D1Si8z7Gc4Xxk3CDu4xnh,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,4,2,0,3,0,1,0,10,1.4285714285714286,1,0.0,1,2,0,3,3,0,0,1,0,6,4,1
1849,28366,UYodASsM2kuoVGiMTZuLBu6IW0INt07N,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,40,84,42,28,20,5,19,1,199,28.428571428571427,11,0.0,28,42,23,20,56,5,5,19,1,113,86,0
1850,28373,FkzxKMbMMqgFWfaVd2jKcGrD9SPSB6WC,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,10,9,6,0,4,0,5,0,24,3.4285714285714284,3,0.0,0,6,0,4,9,0,0,5,0,10,14,0
1851,28425,X3X3klM03RXeGUjty93sg2SlkZrg3xpQ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,17,44,22,14,3,8,10,0,101,14.428571428571429,8,0.0,7,22,9,3,37,8,5,10,0,41,60,0
1852,28431,L5srqSjKk2d49ciW6UpMzrFCE1CKvFWo,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,10,8,4,0,1,2,9,2,26,3.7142857142857144,3,0.0,1,4,0,1,7,2,0,9,2,6,20,1
1853,28446,PUFh3BsQaDVIJMDvwsFTqkrgAzvjO9ME,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,32,82,38,10,17,22,33,2,204,29.142857142857142,11,0.0,12,38,8,17,70,22,2,33,2,75,129,1
1854,28460,plO5KwMn5kVrK7QQxoVeGB2Ku1Irxv2s,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,35,90,40,22,10,37,21,1,221,31.571428571428573,8,0.0,29,40,20,10,61,37,2,21,1,99,122,0
1855,28461,EttKeSyg9r0EcjglXuiRsuMNde5ZPNQV,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,24,63,36,22,11,16,15,0,163,23.285714285714285,9,0.0,12,36,14,11,51,16,8,15,0,73,90,0
1856,28478,YTGgnrEwOUYAUQwflLpD25p77n6Jd78c,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,11,13,7,3,4,0,4,0,31,4.428571428571429,3,0.0,3,7,2,4,10,0,1,4,0,16,15,0
1857,28490,qBuOYvjWXxAt6x3Clq0Mm94iVtXMfRzl,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,9,5,4,0,3,0,2,0,14,2.0,1,0.0,0,4,0,3,5,0,0,2,0,7,7,1
1858,28520,mSZYyfRNnqnDs7qyuaQEMEvx5vC2JS4M,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,5,4,0,4,0,1,0,14,2.0,1,0.0,0,4,0,4,5,0,0,1,0,8,6,1
1859,28521,j6ErWPW1uiWtFClFtsuMDI6P4ntwbAdZ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,14,19,2,6,4,16,2,0,49,7.0,2,0.0,3,2,3,4,16,16,3,2,0,12,37,1
1860,28537,FXyHUn5FK6vjOTbpqXsoSHGWLI84x3qE,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,27,42,23,19,18,0,6,0,108,15.428571428571429,2,0.0,13,23,11,18,29,0,8,6,0,65,43,1
1861,28557,K1pJhtkexIe54pZxjAqUQbAIpHvM5SO6,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,17,18,11,0,5,0,7,1,42,6.0,2,0.0,0,11,0,5,18,0,0,7,1,16,26,1
1862,28569,powqMOenKH0qm70RdpWJkOu71ffX4cZ2,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
1863,28570,N5tl2ONWAOdqInYowuXdxoR0l8SjB2Yi,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,8,4,0,1,0,4,0,17,2.4285714285714284,1,0.0,0,4,0,1,8,0,0,4,0,5,12,1
1864,28571,C9gGaOItLlzMqnWPFFyoyUeOqZmZ6BLj,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,11,12,7,2,5,2,3,0,31,4.428571428571429,1,0.0,3,7,1,5,9,2,1,3,0,16,15,1
1865,28579,lYCUe6jDfXsb0c06PHUzEKRKr8ha5nYO,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,21,25,13,6,6,6,11,3,70,10.0,2,0.0,9,13,5,6,16,6,1,11,3,33,37,0
1866,28581,rew0c3O7roxnm8EfAzYQGMCDX1NNxnod,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,19,43,18,0,24,0,2,0,87,12.428571428571429,4,0.0,18,18,0,24,25,0,0,2,0,60,27,1
1867,28592,DmMJESm0HPPuzZsFzUwdEUeMIsKkPmIB,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,26,65,29,28,15,24,12,0,173,24.714285714285715,6,0.0,17,29,18,15,48,24,10,12,0,79,94,1
1868,28598,P1zBFX39hk4RS67q1S3LCCKIITQT24NO,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,3,1,0,1,0,5,0,10,1.4285714285714286,2,0.0,0,1,0,1,3,0,0,5,0,2,8,1
1869,28609,Kkk2oty8lHBEgyFYDiZgsO24fUpD8pZQ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,28,59,29,17,15,1,14,0,135,19.285714285714285,7,0.0,11,29,11,15,48,1,6,14,0,66,69,1
1870,28618,Z13gCiJciUykTdLRTsjNu2GwwR7Nbxp1,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,4,2,0,1,0,3,0,10,1.4285714285714286,2,0.0,0,2,0,1,4,0,0,3,0,3,7,1
1871,28639,5h3b7aFxVycJtoVIoQAHNUuIkrkWrRDG,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,31,44,24,10,10,0,10,0,98,14.0,8,0.0,7,24,10,10,37,0,0,10,0,51,47,1
1872,28644,PSnq49NT1XMAnj56MFCY3Tm8aOLD2VrB,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1873,28656,EvJkscqMA19TxzJafyfC0WBEGMVNjUMY,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,10,6,3,6,3,0,3,0,21,3.0,2,0.0,2,3,3,3,4,0,3,3,0,11,10,1
1874,28669,by4YyBr8Tq0vara5QIoE6KjoE3BZ5ozG,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,11,5,3,2,2,0,5,0,17,2.4285714285714284,1,0.0,1,3,1,2,4,0,1,5,0,7,10,1
1875,28675,nBvjxfottsOCrOycyCAN2ZrAK5pyyTJB,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1876,28686,dwsRSZLW8XW5JLCc461YQT9Iq8xPIYuB,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,3,2,0,1,0,2,0,8,1.1428571428571428,1,0.0,0,2,0,1,3,0,0,2,0,3,5,1
1877,28722,Jg02qgZSWErbjMBLI4Ec4G5s6mLoGXgk,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,3,1,0,1,0,2,0,7,1.0,1,0.0,0,1,0,1,3,0,0,2,0,2,5,1
1878,28744,9truuhFe5C1dOpwljnGJpmEuom5JrEfD,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,10,13,9,0,4,10,7,5,48,6.857142857142857,3,0.0,0,9,0,4,13,10,0,7,5,13,35,1
1879,28751,5lEqPu8Wcy0ntbFeV8g26DyNZTHiSuX4,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,25,38,21,15,13,0,5,0,92,13.142857142857142,5,0.0,11,21,10,13,27,0,5,5,0,55,37,1
1880,28771,NpyIJA0xxyDIqIVlOSt1MN2zYTYh79C0,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,10,14,7,4,3,0,2,0,30,4.285714285714286,2,0.0,4,7,2,3,10,0,2,2,0,16,14,1
1881,28823,xIGSAiekQUYr8YO5cwgwCu83bsRi7P5s,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,60,197,99,44,43,174,30,2,589,84.14285714285714,13,0.0,66,99,32,43,131,174,12,30,2,240,349,0
1882,28827,mWv2aD1lbqJSR5LQ8znxXgNEw4RCzno5,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,23,58,20,10,11,0,11,0,110,15.714285714285714,6,0.0,8,20,5,11,50,0,5,11,0,44,66,0
1883,28851,Hz1gD3xapoX9NB1k77xvttI5SLCsWFqX,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,15,22,13,10,6,4,4,0,59,8.428571428571429,1,0.0,5,13,5,6,17,4,5,4,0,29,30,1
1884,28856,Ss1uSs1DdHnQ3SS6zPdNDkPcKK378C4E,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,21,51,20,12,15,3,8,1,110,15.714285714285714,5,0.0,13,20,8,15,38,3,4,8,1,56,54,0
1885,28864,lUmqjiZL8pqPPgjGcmqK6Bx8gf96ZDh9,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,3,2,0,2,0,2,0,9,1.2857142857142858,1,0.0,0,2,0,2,3,0,0,2,0,4,5,1
1886,28871,mr6SHndrMUFTgJeI3Xsa4qtu794cguyo,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,3,0,0,0,0,2,2,0,4,0.5714285714285714,1,0.0,0,0,0,0,0,2,0,2,0,0,4,1
1887,28879,WCcz58k4iCjxZhNWgAj7C2bFhYOdHM0V,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,43,102,51,23,33,12,8,1,230,32.857142857142854,4,0.0,33,51,20,33,69,12,3,8,1,137,93,0
1888,28909,XLqOA0uzBEHNqoUS32Oa7pu4rIM9H3dm,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,4,0,0,0,0,0,3,1,4,0.5714285714285714,1,0.0,0,0,0,0,0,0,0,3,1,0,4,1
1889,28918,YFhn0p0B163GXwlC3Qc0b66iIGcGBrIh,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,25,30,17,18,15,0,12,0,92,13.142857142857142,3,0.0,13,17,9,15,17,0,9,12,0,54,38,0
1890,28923,zn2X74vvqUQRINz90WjZLsSsFglpYr7o,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,33,94,37,11,29,13,18,0,202,28.857142857142858,6,0.0,33,37,8,29,61,13,3,18,0,107,95,0
1891,28931,O5vskJ9Repv2jiK8J8yXq85Y8hYEu2dg,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,35,90,16,32,6,27,17,1,189,27.0,9,0.0,20,16,28,6,70,27,4,17,1,70,119,1
1892,28935,AsOtGuZjIIEs9Ge9E033Sbp9VeIeUiUH,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,0
1893,28970,Qb2VAk3EqflWvF2aBP5imzRDjkUce9e9,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,30,38,10,37,16,0,5,0,106,15.142857142857142,7,0.0,7,10,28,16,31,0,9,5,0,61,45,1
1894,28971,ZRytVQUPgtfhKTh2gHAURcAThGLNgtND,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,11,4,3,0,3,0,4,1,15,2.142857142857143,1,0.0,0,3,0,3,4,0,0,4,1,6,9,1
1895,28978,YwMASqqYJxzRjuKe9JI9rWFNQbTS5tSD,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,17,19,12,8,4,0,4,0,47,6.714285714285714,3,0.0,2,12,7,4,17,0,1,4,0,25,22,1
1896,28994,gYuUT9QMr36TgMwrUR6D9cZmy4gnOehi,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1897,29004,qjHwo6vj8wB9RjaUFit8YYLku9NQ6yRr,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,6,2,0,2,0,3,0,13,1.8571428571428572,1,0.0,0,2,0,2,6,0,0,3,0,4,9,1
1898,29014,YZRgEIqleRNbrmIXR70msHxIqmdQTJEi,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,23,34,19,12,13,4,16,4,102,14.571428571428571,3,0.0,8,19,6,13,26,4,6,16,4,46,56,1
1899,29043,jtsbnKKZ9XPpwCclPqSDCMPCyLbC3Ksj,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,4,2,1,0,0,0,3,0,6,0.8571428571428571,2,0.0,0,1,0,0,2,0,0,3,0,1,5,1
1900,29059,O4E7as3W8jLvygS4k9RX6VKdAkX7GkpR,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,9,3,1,0,1,2,6,1,14,2.0,1,0.0,0,1,0,1,3,2,0,6,1,2,12,1
1901,29067,MYsCU1zkMrWxPhV1b7wSL5LZIo1zGyhU,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,21,30,14,0,16,0,6,0,66,9.428571428571429,5,0.0,5,14,0,16,25,0,0,6,0,35,31,1
1902,29105,2opAUoNSerHZgAopOdFnCtwADJEb5rjv,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,12,20,8,2,7,0,5,0,42,6.0,2,0.0,9,8,1,7,11,0,1,5,0,25,17,1
1903,29106,3yvPMapV0oGhFADehSUOgOal67P5QYOZ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,8,3,1,0,1,2,6,1,14,2.0,1,0.0,0,1,0,1,3,2,0,6,1,2,12,1
1904,29118,5huQeH1wiIOmABPoRY4ZHf8AKpAeX6tY,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,12,14,9,0,2,5,10,1,41,5.857142857142857,4,0.0,0,9,0,2,14,5,0,10,1,11,30,1
1905,29122,y28h4Mo8cYpNiUreeF5KoyNN24Uz0qpM,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,24,59,29,24,1,0,25,0,138,19.714285714285715,7,0.0,12,29,20,1,47,0,4,25,0,62,76,1
1906,29134,j6yHCOz2971dxJ3D75B738Ui2dTUKwWK,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1907,29155,TUYpmTNk6Q7u0KzTuM5wULfxBnddBpQa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,26,70,36,25,5,39,16,8,199,28.428571428571427,6,0.0,22,36,19,5,48,39,6,16,8,82,117,1
1908,29167,3SP9iNDvUt8m67ZMqC5DpQRe6ekkTpsP,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,5,2,1,0,1,0,5,0,9,1.2857142857142858,3,0.0,0,1,0,1,2,0,0,5,0,2,7,0
1909,29173,xJjW1X2F9FnPULUeJMqNeOytdLBSBRfA,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,33,93,49,26,24,42,23,2,259,37.0,10,0.0,16,49,16,24,77,42,10,23,2,105,154,0
1910,29176,z1G7LpYxsjwTZY4hppMJzutv7SFcW56t,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,11,14,5,6,3,0,2,0,30,4.285714285714286,2,0.0,4,5,3,3,10,0,3,2,0,15,15,1
1911,29193,Ff3Eor13TUJQKJ2fXrBcatS19PhaFPUY,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,3,2,0,1,0,2,0,8,1.1428571428571428,1,0.0,0,2,0,1,3,0,0,2,0,3,5,1
1912,29198,dT92IjRcuruPiAlpqVUTtu3wNL9IIegT,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,31,78,42,7,28,29,22,2,208,29.714285714285715,9,0.0,22,42,5,28,56,29,2,22,2,97,111,0
1913,29203,Fd76JNXzmmy6WMyqnUG7g2JlGziXBHRa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,33,48,28,6,16,12,15,2,127,18.142857142857142,3,0.0,6,28,3,16,42,12,3,15,2,53,74,1
1914,29219,3h1FKqVdnDmZ3yTfOEvfGnfVX1CtMfQe,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,4,2,1,0,1,0,1,0,5,0.7142857142857143,1,0.0,0,1,0,1,2,0,0,1,0,2,3,1
1915,29228,j3GJZP6DDST4bxF4BY92UyMmGqZXcisu,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,18,63,30,10,11,8,15,2,139,19.857142857142858,8,0.0,13,30,7,11,50,8,3,15,2,61,78,1
1916,29231,9qSqrvUWqQapebc826sTRi4MoymfAgqm,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,5,3,0,1,0,1,0,10,1.4285714285714286,1,0.0,1,3,0,1,4,0,0,1,0,5,5,1
1917,29258,SSYZb9OF5KY8dLa1Ga5Owl0oYrKsZRGn,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1918,29259,Q7wqVDqz10tk4xe6QnkzI1dJqMLzdK4Z,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,43,136,67,56,46,38,42,2,387,55.285714285714285,9,0.0,52,67,41,46,84,38,15,42,2,206,181,0
1919,29260,qfe1MUR6a62dAgiCJR4API4cCHsYlsVO,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,50,128,72,43,27,19,35,0,324,46.285714285714285,11,0.0,27,72,32,27,101,19,11,35,0,158,166,0
1920,29270,yYvdpBKQCT3mxVBi4HL53T6yMUlPV3lV,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,5,2,0,2,0,2,0,11,1.5714285714285714,1,0.0,0,2,0,2,5,0,0,2,0,4,7,1
1921,29282,wxII2lcu70Ngy60gW8YUtG9pAurp2KE2,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,25,41,18,9,10,27,19,1,125,17.857142857142858,3,0.0,15,18,6,10,26,27,3,19,1,49,76,0
1922,29290,KQEanfaExp2HaRRw3kFa1StUZu1Jf6eb,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,3,2,0,2,0,3,0,10,1.4285714285714286,1,0.0,0,2,0,2,3,0,0,3,0,4,6,0
1923,29322,clBoQvHF7hj2lt9aMKUGNE4YYTF1KNgv,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,2,1,0,1,0,6,1,11,1.5714285714285714,2,0.0,0,1,0,1,2,0,0,6,1,2,9,1
1924,29323,S23VviJLUWhhZxkRbUP6UVbiLqWFCEzq,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,16,54,17,19,0,0,19,0,109,15.571428571428571,7,0.0,11,17,13,0,43,0,6,19,0,41,68,0
1925,29331,CfeENerIdAGepleePWSt0SV88ctt0Tmw,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,36,56,27,33,14,0,10,0,140,20.0,8,0.0,17,27,23,14,39,0,10,10,0,81,59,0
1926,29368,43Wkazohlla5UH9sdItyCzS7QnbvL5qv,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
1927,29370,OGbthebNtjAyVjwwyFFOPyRN8eqkNKOX,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,2,0,0,0,0,0,5,0,5,0.7142857142857143,2,0.0,0,0,0,0,0,0,0,5,0,0,5,1
1928,29371,wEaTyOJwwvOCk7eUttQISK5WPXL7ANNV,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,8,3,2,0,2,3,6,0,16,2.2857142857142856,3,0.0,0,2,0,2,3,3,0,6,0,4,12,1
1929,29380,ebvWYER6Bde0EUcNXXIX0vyTB9ur6Kqi,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,29,86,42,22,18,47,20,2,237,33.857142857142854,5,0.0,25,42,14,18,61,47,8,20,2,99,138,0
1930,29382,bgQsXQVqW7nKiA6XYCj1PJIhNhYmFF2l,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,6,3,0,2,0,3,0,14,2.0,2,0.0,0,3,0,2,6,0,0,3,0,5,9,1
1931,29392,oEdWxTxTl1fP4jZhcgcYgWShP81rmHLb,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,35,55,28,36,7,0,7,0,133,19.0,6,0.0,18,28,29,7,37,0,7,7,0,82,51,0
1932,29398,AeCrxYByugIwu4XUBpI0LhoTguBozLAa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,30,74,39,4,15,2,23,1,158,22.571428571428573,4,0.0,17,39,3,15,57,2,1,23,1,74,84,1
1933,29400,6oCPedN9dJXckwppJuquEbXGJo8RLgKS,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,10,8,3,0,1,1,4,1,18,2.5714285714285716,1,0.0,3,3,0,1,5,1,0,4,1,7,11,1
1934,29411,BdodnRCsey53xS6PtugKwlzojwI7pwLX,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,16,21,9,8,5,2,7,1,53,7.571428571428571,3,0.0,10,9,6,5,11,2,2,7,1,30,23,1
1935,29429,1Q6h3xdVmuuH4K91cf7ebDxMbyWSO6oC,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,3,3,0,0,0,0,1,0,4,0.5714285714285714,1,0.0,0,0,0,0,3,0,0,1,0,0,4,1
1936,29434,7aQ6rvmUrAZhXOumaP4VW6FvjX4qSmMG,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,28,67,28,17,19,9,19,1,160,22.857142857142858,6,0.0,17,28,14,19,50,9,3,19,1,78,82,0
1937,29436,of3rDqGvzfaaTw1dgLkUpAaYyPR92tjG,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,9,6,4,0,3,0,4,0,17,2.4285714285714284,2,0.0,0,4,0,3,6,0,0,4,0,7,10,1
1938,29446,YV392hfECoOmaAZdo0LSEB6pVt8DaTKa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,11,6,4,0,3,0,5,0,18,2.5714285714285716,2,0.0,0,4,0,3,6,0,0,5,0,7,11,1
1939,29454,bf1vJ4viENhWXEbAPbJbIXhTELHnfeS4,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1940,29457,4m5GFuE7r7uv3mC9zYjUgCEig5epKquJ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,28,55,33,35,11,0,17,0,151,21.571428571428573,7,0.0,10,33,25,11,45,0,10,17,0,79,72,0
1941,29460,9kWKUDsV7M3Xl925FSGZmKjgOHYDauwa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,5,2,1,0,1,0,3,0,7,1.0,1,0.0,0,1,0,1,2,0,0,3,0,2,5,0
1942,29463,StB4aAmvKVcN39RyCivcWuZG1ojX62LP,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,12,7,5,0,4,0,4,1,21,3.0,1,0.0,0,5,0,4,7,0,0,4,1,9,12,1
1943,29479,ComEg5DwSZNvhCGBr5HiWi0eJvqzecfK,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1944,29486,USLTnsAwagwK2c83KXd1SNEeENnzkTTo,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,10,11,4,0,4,7,7,0,33,4.714285714285714,6,0.0,3,4,0,4,8,7,0,7,0,11,22,0
1945,29495,76h4fJa0WUda9eD251xcu8JxqYQOKc5R,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,2,0,2,0.2857142857142857,2,0.0,0,0,0,0,0,0,0,2,0,0,2,0
1946,29508,2NbXhEsOSF2oLrJt2BdmifqgcsW4T9D5,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,4,6,1,0,0,0,2,0,9,1.2857142857142858,1,0.0,4,1,0,0,2,0,0,2,0,5,4,1
1947,29528,TBC5WTDbcV3aVUUIUvUx97YEiYG5oye2,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,21,50,32,12,6,16,6,0,122,17.428571428571427,4,0.0,9,32,8,6,41,16,4,6,0,55,67,1
1948,29529,l8y9XhqsTWKZM98GIdD9TBmJPA1SlU5G,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,16,26,12,4,8,0,5,0,55,7.857142857142857,2,0.0,11,12,2,8,15,0,2,5,0,33,22,1
1949,29553,G6nlPCsxbn3tVSpDUhIRDWH9MFaFPV4K,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
1950,29561,pLQfsJL46iqa9L7UfI8ODNozilMqoPl0,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,24,48,29,16,16,0,11,2,122,17.428571428571427,5,0.0,12,29,12,16,36,0,4,11,2,69,53,0
1951,29571,KVFLGfkLjESnixIuWE2enCugNN1bDzvq,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,43,132,65,59,23,5,33,2,319,45.57142857142857,10,0.0,36,65,47,23,96,5,12,33,2,171,148,0
1952,29594,TSPlBwReynnjQ2q72CnYFjLp85rX76cJ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
1953,29603,ERiNRhAcimB8GiumVAtTpcZJjnjuVuqO,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,98,383,92,60,94,54,48,3,734,104.85714285714286,11,0.0,169,92,51,94,214,54,9,48,3,406,328,0
1954,29615,uc2JecHkP7BdqwAtRnvlH2Qn6D1UAeHx,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,30,79,4,34,33,7,11,1,169,24.142857142857142,3,0.0,57,4,30,33,22,7,4,11,1,124,45,0
1955,29623,QbN1rcT6X70kGcCCu9qHO2zQXGCyhPMc,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,71,376,50,54,39,28,69,8,624,89.14285714285714,18,0.0,99,50,49,39,277,28,5,69,8,237,387,0
1956,29640,G14xjTwMWbfsqTNiU3Ie1utHyPegqSvR,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,69,146,9,68,57,33,12,0,325,46.42857142857143,8,0.0,52,9,65,57,94,33,3,12,0,183,142,1
