,enrollment_id,username,course_id,no_of_objects3,bno_access3,bno_pageclose3,bno_problem3,bno_video3,bno_discussion3,bno_navigate3,bno_wiki3,bno_total3,bno_avg3,no_of_active_days3,time_consumption3,browser_access3,browser_pageclose3,browser_problem3,browser_video3,server_access3,server_discussion3,server_problem3,server_navigate3,server_wiki3,bno_browser3,bno_server3,label
390,6992,YvR8b2YAoaLYLpo6WJ6bDiEtPLllysRd,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,21,23,16,26,5,0,8,0,78,11.142857142857142,1,0.0,3,16,23,5,20,0,3,8,0,47,31,0
391,6996,Ah63NhKhS4EP98tjvGlVfvoLlBn6V6BJ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
392,7009,oBSB2zh7bYN4yELh7x5ItqnxR463BvKC,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,17,69,21,22,18,0,12,0,142,20.285714285714285,5,0.0,17,21,18,18,52,0,4,12,0,74,68,0
393,7013,FTzllWD6ZzVNVacMJQ1FqQQ50E09onOa,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,9,9,4,0,2,4,8,1,28,4.0,1,0.0,0,4,0,2,9,4,0,8,1,6,22,1
394,7025,EFMEoi5W4mceo8rjft5LKrYvvT3E2eat,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,4,2,0,0,0,9,3,1,15,2.142857142857143,2,0.0,0,0,0,0,2,9,0,3,1,0,15,1
395,7030,AntKijOf83pltCnII9LLX8PQYe0F20yO,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,9,9,5,0,2,0,4,0,20,2.857142857142857,2,0.0,0,5,0,2,9,0,0,4,0,7,13,0
396,7033,hplRuUXyLFhHcMqMJcb12YjqquTYp3Qw,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1,0,1,0,0,0,0,0,1,0.14285714285714285,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0
397,7037,1pusTPLSLF5m0UuZqZkNpGlAq8VrQ1KA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,30,29,17,21,8,6,9,0,90,12.857142857142858,3,0.0,7,17,20,8,22,6,1,9,0,52,38,0
398,7045,Qo4EYwRduG0qocv3scjgK3zQnLtIvid1,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,14,5,0,2,0,8,0,29,4.142857142857143,5,0.0,0,5,0,2,14,0,0,8,0,7,22,0
399,7060,dGqImSq9UHavQbhAMWmMoDizcuOefX1Y,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,19,23,2,18,2,1,9,1,56,8.0,3,0.0,6,2,15,2,17,1,3,9,1,25,31,0
400,7080,KqUCRL8ws5CG5PQvlspSHJpgFexIO4Jl,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,0
401,7083,k85NFhuORfuDcrrXLAFWOhl0dHDWmC1t,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,10,10,7,2,1,0,5,0,25,3.5714285714285716,2,0.0,0,7,2,1,10,0,0,5,0,10,15,1
402,7091,zBYq3S89hCrsMeRBWwKxH3wWGwuZLtQd,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,11,1,22,0,0,1,0,35,5.0,1,0.0,5,1,22,0,6,0,0,1,0,28,7,1
403,7093,cz3HVUxVHDVORvVKi9yREbYasmzZlaFd,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,25,37,6,10,5,0,15,0,73,10.428571428571429,4,0.0,2,6,10,5,35,0,0,15,0,23,50,0
404,7117,RHl3DsvAX7TisJ7qBptmgrrtDAQvH7mr,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,10,14,8,0,1,0,3,0,26,3.7142857142857144,3,0.0,1,8,0,1,13,0,0,3,0,10,16,0
405,7124,DRhlp1eJHQqsxjCL0bRD6kkHN20HbJ4w,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,16,7,0,0,0,8,0,31,4.428571428571429,5,0.0,0,7,0,0,16,0,0,8,0,7,24,0
406,7128,RvFRgUGsoT6kl0oxj3AEZMdMRkNHUTgp,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,23,6,38,0,1,11,0,79,11.285714285714286,3,0.0,15,6,31,0,8,1,7,11,0,52,27,1
407,7137,rT1OrFQC18rdvYkTGYqwRgC7eDvihHsc,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,12,23,14,0,3,103,21,1,165,23.571428571428573,7,0.0,1,14,0,3,22,103,0,21,1,18,147,0
408,7142,YE22fRNdaFtk3nhWfjSOMHWERX5O7Ymi,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,37,61,5,62,2,0,11,0,141,20.142857142857142,5,0.0,2,5,55,2,59,0,7,11,0,64,77,0
409,7158,Ky3k8JBiR8OkS6sd2foNFIGjx3wXRsFp,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,32,55,2,8,2,20,19,3,109,15.571428571428571,2,0.0,13,2,4,2,42,20,4,19,3,21,88,0
410,7179,3HOnjRDe3XaKpyhDvtGYWIvTQ5R0B6U5,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
411,7181,29zlPnPFaHRpKhWmQq4cQrKoDn0GEyMA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,9,4,0,0,0,3,0,16,2.2857142857142856,4,0.0,0,4,0,0,9,0,0,3,0,4,12,1
412,7197,yiOlNWWu3p4vJ73FHFCmMYCNgzMDTrne,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,32,10,7,76,4,0,3,0,100,14.285714285714286,1,0.0,1,7,69,4,9,0,7,3,0,81,19,1
413,7219,t0cRwLqt3PES7T3WXJUMfvNkz6DOAsQy,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,5,6,3,0,2,0,1,0,12,1.7142857142857142,2,0.0,0,3,0,2,6,0,0,1,0,5,7,0
414,7222,7abxlkdMiNWAIk78NzVnHWo2fZI6eMvl,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,2,0,0,0,0,2,1,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,2,0,1,0,0,3,1
415,7229,iZlqOil8HuQgM9wIdCp3EDJlfdWSJRmO,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,0,0,0,0,1,0,3,0.42857142857142855,1,0.0,0,0,0,0,2,0,0,1,0,0,3,0
416,7240,HJ4qDtw6u2JHJE7qmEDgWJOzWUYAv4mG,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,41,28,20,82,10,11,7,0,158,22.571428571428573,2,0.0,1,20,71,10,27,11,11,7,0,102,56,0
417,7256,D1NRZnTG0gvNQpfa2XPRkdGhYZVx3Bz8,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,6,5,3,0,1,0,5,0,14,2.0,3,0.0,0,3,0,1,5,0,0,5,0,4,10,0
418,7262,WIuYkRjZD9FutPqnDeyA4qgpxVJpTEdL,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,0
419,7274,YZ1MgmwJiUridNKhbKx061bAjGk955T1,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,20,47,1,50,0,0,0,0,98,14.0,4,0.0,1,1,40,0,46,0,10,0,0,42,56,0
420,7291,o7nB1nybhMcFgLy31X3R6RDOK94b1Iaa,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15,25,2,8,2,0,4,0,41,5.857142857142857,2,0.0,3,2,7,2,22,0,1,4,0,14,27,0
421,7296,ObMYjZj16p1bGCa8nmaBIv8cDUPUXE5o,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,0,0,0,0,0,8,0,8,1.1428571428571428,4,0.0,0,0,0,0,0,0,0,8,0,0,8,0
422,7297,bAkMyE6uCR0gc04pERZmDJrGVqJ4Z2Yi,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,18,31,25,0,16,0,7,0,79,11.285714285714286,6,0.0,0,25,0,16,31,0,0,7,0,41,38,0
423,7298,VSEOcWZYpZiKC2PUmidzj4VqbBnc3GAo,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,17,11,5,14,1,16,26,2,75,10.714285714285714,4,0.0,3,5,14,1,8,16,0,26,2,23,52,0
424,7301,Yby0It9Tj4ASosIcvg72qeavqJKBNZLT,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
425,7318,7glymc4Wt1TTt6LrLi78VQNF5GV1r6UY,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,8,4,2,8,1,0,2,0,17,2.4285714285714284,1,0.0,1,2,8,1,3,0,0,2,0,12,5,1
426,7325,3jh7S7idreXg4tLgwxk2JirIFS2kxatr,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,13,10,0,7,0,5,0,35,5.0,3,0.0,0,10,0,7,13,0,0,5,0,17,18,0
427,7328,83p9ejSELsW1j5wNlAyUXF2YWFL8Z8tc,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,10,7,3,0,3,0,1,0,14,2.0,2,0.0,0,3,0,3,7,0,0,1,0,6,8,0
428,7344,B9KqNNxXBxHFUsJnQKQysblL3f8zF7sg,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,12,36,5,0,0,0,9,0,50,7.142857142857143,4,0.0,0,5,0,0,36,0,0,9,0,5,45,0
429,7350,ve9ySeJmFQKT879uz3hqg8kvVYA6FA8D,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
430,7356,uXSmZuPz2xNXPk2qFBcPykAtedr98vP4,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,8,10,7,0,5,0,2,0,24,3.4285714285714284,2,0.0,0,7,0,5,10,0,0,2,0,12,12,0
431,7372,32uJBAomTJQIXKZnCX4K7PYoVfESGbct,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,29,17,2,60,1,0,2,0,82,11.714285714285714,3,0.0,1,2,58,1,16,0,2,2,0,62,20,1
432,7385,ErlOpSNxC1ZbmJguJSp3ZjxFq4nCmwgx,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,6,4,1,0,1,0,4,0,10,1.4285714285714286,2,0.0,2,1,0,1,2,0,0,4,0,4,6,0
433,7391,7L5unYIhab1TebFiFv55Vd3f3JppE4WH,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,8,10,8,0,5,0,2,0,25,3.5714285714285716,1,0.0,0,8,0,5,10,0,0,2,0,13,12,0
434,7440,5TRqp5WlxU778HZGbnj0S6xLTaRfUJxG,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17,30,1,21,1,3,9,0,65,9.285714285714286,3,0.0,16,1,18,1,14,3,3,9,0,36,29,0
435,7463,zdqliI4eCBGH6nGv4KKIRZFL1YFXBytK,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,5,3,0,0,13,8,0,29,4.142857142857143,2,0.0,0,3,0,0,5,13,0,8,0,3,26,0
436,7466,lFMYqumkG36iLJm9YwVpbzadzxUvswUa,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,4,3,0,0,0,1,0,8,1.1428571428571428,1,0.0,0,3,0,0,4,0,0,1,0,3,5,0
437,7488,uUSTKM8g1hIskJbYHh1UiIQ6epHTSTNR,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,8,6,4,2,1,0,1,0,14,2.0,1,0.0,1,4,2,1,5,0,0,1,0,8,6,1
438,7491,uUSTKM8g1hIskJbYHh1UiIQ6epHTSTNR,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,23,19,12,22,8,1,7,1,70,10.0,2,0.0,3,12,20,8,16,1,2,7,1,43,27,0
439,7503,0PrF4PViZdaRQhbt6FYXwLbcetJ8RnwC,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,49,27,1,192,0,0,8,0,228,32.57142857142857,2,0.0,6,1,163,0,21,0,29,8,0,170,58,0
440,7504,NH2DAS5rCP8HjIcwHAZxDBAjUjjdHeyM,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,2,0,0,0,0,0,3,0,3,0.42857142857142855,1,0.0,0,0,0,0,0,0,0,3,0,0,3,0
441,7521,a3StgABPgimfVHzW1FR4usG9kIA0tZV5,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,12,19,1,20,3,0,2,0,45,6.428571428571429,2,0.0,6,1,18,3,13,0,2,2,0,28,17,1
442,7525,xNkIHhqS8GZXIqyoWwwS3ZeYfSmUsNJo,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,10,10,5,0,3,0,3,0,21,3.0,2,0.0,0,5,0,3,10,0,0,3,0,8,13,0
443,7535,8a9f5zlAzg00IZpxpFpd0Yys1Z1UDN82,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,7,6,5,0,2,0,2,0,15,2.142857142857143,2,0.0,0,5,0,2,6,0,0,2,0,7,8,1
444,7550,EGswqlieknT0DkOMjaOEPr1kJjoddSSw,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,6,5,0,0,0,3,5,1,14,2.0,2,0.0,0,0,0,0,5,3,0,5,1,0,14,0
445,7552,ljmWZCzWPqv1RXsn1q2wpsQtrnA1zct2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,1,0,0,0,1,0,4,0.5714285714285714,1,0.0,0,1,0,0,2,0,0,1,0,1,3,0
446,7581,QoKkWqCz9JSPf2G2l4XrJl2BfFSq9X9B,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,35,30,0,91,2,22,11,2,158,22.571428571428573,2,0.0,12,0,87,2,18,22,4,11,2,101,57,0
447,7628,hRBUrY0Ipi1X9aVKI1Gcp4xJWynJPCa6,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,9,6,0,0,0,1,0,16,2.2857142857142856,3,0.0,0,6,0,0,9,0,0,1,0,6,10,0
448,7633,11ljuSLdnPtPyfemLE7b9qn6qXcmssv1,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,1,0,0,0,1,0,4,0.5714285714285714,1,0.0,0,1,0,0,2,0,0,1,0,1,3,1
449,7652,PQ7ibn4CoD7R92qj9CnBXvU4YpUOqVHi,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,0
450,7653,v9Jp2iBPSFTVxP8FrUe1odwfz8Hd1wS3,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,0
451,7675,LiEDHNjd9tDT7NPtKiOjuDJtkaP8cSxY,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,29,25,16,56,4,10,7,0,118,16.857142857142858,2,0.0,2,16,46,4,23,10,10,7,0,68,50,0
452,7702,ulNRkVxxtx7SLWYKYYIDWhAGHHFqHWWG,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,2,0,2,0.2857142857142857,2,0.0,0,0,0,0,0,0,0,2,0,0,2,0
453,7707,Om7TmUpRVXmKCq1XRkQCdyE9M7r8n9tE,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11,12,5,14,0,0,2,0,33,4.714285714285714,1,0.0,5,5,12,0,7,0,2,2,0,22,11,0
454,7711,U4GXlaQk4qQjr2K7P59OKvXX0vv1Pxee,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,0,0,0,0,2,0,4,0.5714285714285714,1,0.0,0,0,0,0,2,0,0,2,0,0,4,0
455,7713,0W4XScVx81tfxJ0Qr09mHB39FqA62JyS,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,7,0,12,0,0,0,0,19,2.7142857142857144,1,0.0,2,0,12,0,5,0,0,0,0,14,5,1
456,7721,MAlRgKpZXlP3WrMKjRw2YskqEALVtCKw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,8,1,0,0,0,2,0,11,1.5714285714285714,2,0.0,2,1,0,0,6,0,0,2,0,3,8,0
457,7727,h5vEAVTb94xGNGjpn4Ohi5mNcXfM0rMl,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,11,17,1,8,3,0,2,0,31,4.428571428571429,1,0.0,7,1,8,3,10,0,0,2,0,19,12,1
458,7742,zu1WAijSG0F2wy5x45xxD1w2SrPWGtuK,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,8,4,0,2,0,7,12,0,25,3.5714285714285716,2,0.0,1,0,1,0,3,7,1,12,0,2,23,0
459,7752,nIJT2WzxvFmAAdv0mMRGLvQiPT819gU3,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,0,0,4,0,7,1.0,2,0.0,0,1,0,0,2,0,0,4,0,1,6,0
460,7762,2Sqmg51RWZnvGf1B4BEysn1wJm7yLaQl,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,28,68,13,30,2,8,8,0,129,18.428571428571427,3,0.0,26,13,16,2,42,8,14,8,0,57,72,0
461,7769,QV7Z9LfpjzP9d797QCfKxmoOjdo08shd,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,4,2,0,0,3,2,0,11,1.5714285714285714,2,0.0,0,2,0,0,4,3,0,2,0,2,9,0
462,7784,Y96AzEZtgYGN39EPdmAzdYPvLhv1Tzsf,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,2,1,0,0,0,2,0,5,0.7142857142857143,1,0.0,0,1,0,0,2,0,0,2,0,1,4,0
463,7787,b87ksD29UBdF2YCxTtUOCsx5OJsZrMS6,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,1,0,0,0,1,0,4,0.5714285714285714,1,0.0,0,1,0,0,2,0,0,1,0,1,3,1
464,7817,KLERBlLR5to2IuMEV6VaweaoU18ID2Ks,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18,31,18,19,11,0,10,0,89,12.714285714285714,2,0.0,8,18,18,11,23,0,1,10,0,55,34,1
465,7818,LMGbvXS3ZBgtTcKCRLMcqBHrfADBxwXe,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5,4,2,0,0,0,5,0,11,1.5714285714285714,2,0.0,0,2,0,0,4,0,0,5,0,2,9,0
466,7839,WYNpj52NyIePFOfUouGRXkQmACPQnP2J,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,5,2,0,0,58,17,0,82,11.714285714285714,4,0.0,0,2,0,0,5,58,0,17,0,2,80,0
467,7853,70BrIR23BcsI705EZj4LSyr7fHWI0Xjf,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,3,6,2,0,0,12,3,0,23,3.2857142857142856,2,0.0,0,2,0,0,6,12,0,3,0,2,21,0
468,7858,Ak0ru019Ynz1X1qhUbDFCskGZavLrHBc,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,5,2,0,0,0,5,0,12,1.7142857142857142,2,0.0,2,2,0,0,3,0,0,5,0,4,8,0
469,7860,rWA9BhwEXXwDdj5p5FXRqP1JA3HaX1US,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,12,9,0,4,0,2,0,27,3.857142857142857,1,0.0,0,9,0,4,12,0,0,2,0,13,14,1
470,7863,bDqqR2hng29QNjexgLbMGRH4AJBfyli8,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,15,8,2,1,0,4,0,30,4.285714285714286,2,0.0,2,8,2,1,13,0,0,4,0,13,17,1
471,7868,ptvDGcVFI5vzF4lBwRLTADNrenNp2tF2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,6,3,0,0,3,7,1,20,2.857142857142857,3,0.0,0,3,0,0,6,3,0,7,1,3,17,0
472,7870,sj7wQJWVAxmId67LlkoaFzAmqWKmeC7I,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16,32,1,12,1,3,14,0,63,9.0,4,0.0,13,1,10,1,19,3,2,14,0,25,38,0
473,7923,pJUI0Hs11rZxgXk3r1clZCyuDCtGsbvH,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,2,0,2,0.2857142857142857,2,0.0,0,0,0,0,0,0,0,2,0,0,2,1
474,7937,ywdL3xkp7d2PSjbvnflAvIe7Wp6Q4SRe,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,13,5,0,0,0,8,0,26,3.7142857142857144,5,0.0,0,5,0,0,13,0,0,8,0,5,21,0
475,7942,JNo2rLqKe6aBGDwGzu8tXd13uOC5tEnq,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,4,2,2,0,0,0,6,0,10,1.4285714285714286,2,0.0,0,2,0,0,2,0,0,6,0,2,8,0
476,7949,FnY3or5QaQRvUAAgyu53eYBfcMnduugT,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,4,1,0,0,0,3,0,8,1.1428571428571428,2,0.0,0,1,0,0,4,0,0,3,0,1,7,0
477,7952,CI12SZIYH2QOfgaDvq8F4VKXwDinb334,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,7,5,3,0,1,0,1,0,10,1.4285714285714286,1,0.0,0,3,0,1,5,0,0,1,0,4,6,0
478,7954,WzyWOzB7f8AVbQvaWeU3O4gxEwZ13sIC,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,5,3,2,0,1,0,1,0,7,1.0,1,0.0,0,2,0,1,3,0,0,1,0,3,4,0
479,7956,ljmWZCzWPqv1RXsn1q2wpsQtrnA1zct2,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,30,19,15,75,2,2,5,0,118,16.857142857142858,2,0.0,2,15,61,2,17,2,14,5,0,80,38,1
480,7962,mtW8rWxW2XwZIB5TM8b8gUVmE4UACp0R,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,5,3,0,0,0,3,0,11,1.5714285714285714,3,0.0,0,3,0,0,5,0,0,3,0,3,8,0
481,7964,z8zMi50azvRwAPUNW2f5Gt0F6WOr8PI9,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,5,3,2,0,1,0,1,0,7,1.0,1,0.0,0,2,0,1,3,0,0,1,0,3,4,1
482,7967,Wyji6pvgj7unEJ4mD7FWwu0Sma8fUdv4,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14,24,18,0,8,0,5,1,56,8.0,4,0.0,0,18,0,8,24,0,0,5,1,26,30,0
483,7973,SUqHrTqjE8jHVpASqCaMjjR6iZ17k2Gq,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6,11,5,0,0,0,10,0,26,3.7142857142857144,4,0.0,2,5,0,0,9,0,0,10,0,7,19,0
484,7975,EwJz8sdPLnTPbvCqxQKV7YueKEdP0wYf,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,3,2,0,0,0,2,0,7,1.0,2,0.0,0,2,0,0,3,0,0,2,0,2,5,0
485,7999,j55CnsxXtuPHDTIgqOvx7oExU3RRtQ4I,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
486,8000,YiNeIrEOhZYEzsuuN5nQKcsVr5To2nDU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,2,0,0,0,0,0,3,0,3,0.42857142857142855,2,0.0,0,0,0,0,0,0,0,3,0,0,3,0
487,8001,DI3YZyhWTKxhZZnQuVUpGne2QEEoyvnw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,1,0,0,0,1,0,4,0.5714285714285714,1,0.0,0,1,0,0,2,0,0,1,0,1,3,0
488,8029,cuDL2ISAKT9SiekAD9CQynXiu9fQTVyV,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,5,5,2,0,0,0,4,0,11,1.5714285714285714,2,0.0,0,2,0,0,5,0,0,4,0,2,9,0
489,8059,W8K4VS8rPvnPTNUJrqgtS2FKH93KmR91,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6,5,3,0,1,0,1,0,10,1.4285714285714286,1,0.0,0,3,0,1,5,0,0,1,0,4,6,1
490,8061,eDdFtfGTTqvukOdpQCeNfhpEnZacRMyL,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,0
491,8078,nD2aR2lBTYEZ05tUWGjogkwgt2d7zeNx,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,15,15,0,29,0,0,1,0,45,6.428571428571429,1,0.0,0,0,24,0,15,0,5,1,0,24,21,1
492,8155,S6HVmLPlerZStE1FmYWcP13FOlr0Ldio,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,0,0,0,0,2,0,4,0.5714285714285714,1,0.0,0,0,0,0,2,0,0,2,0,0,4,1
493,8164,OvIrFDXnTf7lPGXHN37tKh2m9dXSHGJK,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,20,31,18,19,4,10,6,0,88,12.571428571428571,1,0.0,5,18,19,4,26,10,0,6,0,46,42,0
494,8167,4OFy9ZLb1svxpVgXkgI60wOGeiU4V4oA,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18,21,12,18,5,1,5,0,62,8.857142857142858,1,0.0,2,12,15,5,19,1,3,5,0,34,28,1
495,8171,Agc8I1aREEPfi2PqA7NK0aenTcuvE1HC,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,1,0,0,0,0,0,3,0,3,0.42857142857142855,2,0.0,0,0,0,0,0,0,0,3,0,0,3,0
496,8174,ZFeBOOLKgUUTF7XgzMMbqDAJmFSviC7K,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,4,3,0,0,0,2,0,9,1.2857142857142858,1,0.0,0,3,0,0,4,0,0,2,0,3,6,0
497,8183,FFyynYy7wGQKjNauntgybGuFHItz8juf,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,35,31,14,86,8,0,2,0,141,20.142857142857142,2,0.0,5,14,74,8,26,0,12,2,0,101,40,0
498,8200,myPDU4mr5TIDvQCh3WcoSxbhe6fCunPv,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,9,11,5,14,0,0,6,0,36,5.142857142857143,1,0.0,2,5,13,0,9,0,1,6,0,20,16,0
499,8224,5u57vWlYBlYDQJhbIpJzLY4ZLMAv0Mtf,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3,2,0,0,0,0,2,0,4,0.5714285714285714,1,0.0,1,0,0,0,1,0,0,2,0,1,3,1
500,8241,EV3yvBrX41XoJgzc87hp5TvHhhtAvyFn,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,4,3,2,0,0,0,2,0,7,1.0,1,0.0,0,2,0,0,3,0,0,2,0,2,5,1
